date,close
2020-02-26,17492.5352
2020-02-27,17549.0547
2020-02-28,16708.3364
2020-03-02,17319.4724
2020-03-03,17476.4001
2020-03-04,17490.8472
2020-03-05,17824.1894
2020-03-06,17629.5924
2020-03-09,16908.7849
2020-03-10,17358.6992
2020-03-11,17050.086
2020-03-12,16656.7636
2020-03-13,16490.4591
2020-03-16,15611.6749
2020-03-17,15535.6652
2020-03-18,15272.8828
2020-03-19,15259.0049
2020-03-20,15458.2937
2020-03-23,14760.7946
2020-03-24,15112.2048
2020-03-25,15599.5875
2020-03-26,15469.9491
2020-03-27,15401.6305
2020-03-30,15090.314
2020-03-31,15178.5912
2020-04-01,15163.5456
2020-04-02,15510.8869
2020-04-03,15406.5297
2020-04-07,15893.258
2020-04-08,15829.637
2020-04-09,15947.1707
2020-04-10,15697.1949
2020-04-13,15583.4316
2020-04-14,15969.3153
2020-04-15,15881.3455
2020-04-16,15963.7287
2020-04-17,16051.8814
2020-04-20,16195.4043
2020-04-21,16021.5677
2020-04-22,16190.769
2020-04-23,16110.6863
2020-04-24,15897.2484
2020-04-27,15941.9793
2020-04-28,16017.6285
2020-04-29,16038.4507
2020-04-30,16356.0909
2020-05-06,16603.3395
2020-05-07,16573.9182
2020-05-08,16785.8975
2020-05-11,16737.6181
2020-05-12,16809.226
2020-05-13,16900.3098
2020-05-14,16729.7195
2020-05-15,16734.9041
2020-05-18,16669.1329
2020-05-19,16871.1446
2020-05-20,16712.8369
2020-05-21,16556.4792
2020-05-22,16190.4258
2020-05-25,16172.8838
2020-05-26,16513.6854
2020-05-27,16312.0032
2020-05-28,16268.3791
2020-05-29,16410.7275
2020-06-01,16955.478
2020-06-02,16972.2881
2020-06-03,16966.9797
2020-06-04,17015.1821
2020-06-05,17079.3437
2020-06-08,17134.0736
2020-06-09,17239.7124
2020-06-10,17319.6024
2020-06-11,17179.6946
2020-06-12,17193.0798
2020-06-15,17103.2853
2020-06-16,17420.1572
2020-06-17,17454.6169
2020-06-18,17568.3197
2020-06-19,17834.6642
2020-06-22,17888.1659
2020-06-23,18029.1996
2020-06-24,18060.1105
2020-06-29,17967.6727
2020-06-30,18335.649
2020-07-01,18521.1583
2020-07-02,18761.5916
2020-07-03,19013.1431
2020-07-06,19791.813
2020-07-07,20132.8926
2020-07-08,20504.8048
2020-07-09,21038.8532
2020-07-10,20912.3867
2020-07-13,21644.6569
2020-07-14,21412.3832
2020-07-15,21012.3261
2020-07-16,19884.8074
2020-07-17,20067.4507
2020-07-20,20579.5693
2020-07-21,20714.4189
2020-07-22,20900.5979
2020-07-23,20908.6832
2020-07-24,19799.0994
2020-07-27,19863.2923
2020-07-28,20125.4329
2020-07-29,20754.3761
2020-07-30,20616.9378
2020-07-31,20879.9981
2020-08-03,21381.3963
2020-08-04,21223.2755
2020-08-05,21378.3732
2020-08-06,21229.8919
2020-08-07,20902.4725
2020-08-10,20917.2149
2020-08-11,20625.8586
2020-08-12,20385.4721
2020-08-13,20360.3364
2020-08-14,20664.3796
2020-08-17,21053.5221
2020-08-18,21094.5185
2020-08-19,20655.5731
2020-08-20,20411.7563
2020-08-21,20653.661
2020-08-24,20944.0427
2020-08-25,20949.4486
2020-08-26,20581.3325
2020-08-27,20746.0803
2020-08-28,21232.0261
2020-08-31,21090.5874
2020-09-01,21231.9998
2020-09-02,21291.1622
2020-09-03,21116.0413
2020-09-04,20939.88
2020-09-07,20369.7787
2020-09-08,20385.2465
2020-09-09,19724.6344
2020-09-10,19543.4577
2020-09-11,19851.5158
2020-09-14,19973.9287
2020-09-15,20161.431
2020-09-16,19959.88
2020-09-17,19967.0629
2020-09-18,20320.9503
2020-09-21,20175.5055
2020-09-22,19983.2746
2020-09-23,20117.4071
2020-09-24,19668.281
2020-09-25,19665.7185
2020-09-28,19585.1808
2020-09-29,19800.8511
2020-09-30,19812.3945
2020-10-09,20399.6424
2020-10-12,21043.7413
2020-10-13,21183.9425
2020-10-14,21020.1114
2020-10-15,20919.798
2020-10-16,20779.5374
2020-10-19,20609.5129
2020-10-20,20891.2716
2020-10-21,20683.7115
2020-10-22,20574.7787
2020-10-23,20164.8111
2020-10-26,20262.4571
2020-10-27,20384.1009
2020-10-28,20567.2698
2020-10-29,20770.5972
2020-10-30,20336.9609
2020-11-02,20621.4254
2020-11-03,20867.0716
2020-11-04,20990.4185
2020-11-05,21352.4172
2020-11-06,21267.8822
2020-11-09,21734.4072
2020-11-10,21508.5108
2020-11-11,21089.9276
2020-11-12,21201.7041
2020-11-13,21145.288
2020-11-16,21294.5534
2020-11-17,21113.9304
2020-11-18,21000.9246
2020-11-19,21185.5215
2020-11-20,21302.0682
2020-11-23,21461.5231
2020-11-24,21381.6812
2020-11-25,21003.9331
2020-11-26,20918.8965
2020-11-27,21059.9438
2020-11-30,21029.2437
2020-12-01,21430.8693
2020-12-02,21480.1451
2020-12-03,21495.4374
2020-12-04,21582.8371
2020-12-07,21502.3016
2020-12-08,21504.2124
2020-12-09,21109.4432
2020-12-10,21133.4942
2020-12-11,20863.5716
2020-12-14,21075.6603
2020-12-15,21186.479
2020-12-16,21168.9266
2020-12-17,21383.8226
2020-12-18,21330.0626
2020-12-21,21763.5492
2020-12-22,21375.996
2020-12-23,21581.6313
2020-12-24,21429.775
2020-12-25,21587.3332
2020-12-28,21630.2672
2020-12-29,21517.7517
2020-12-30,21875.3792
2020-12-31,22291.2168
2021-01-04,22842.1502
2021-01-05,23336.6343
2021-01-06,23399.7169
2021-01-07,23661.1656
2021-01-08,23605.3914
2021-01-11,23292.5914
2021-01-12,23825.0816
2021-01-13,23680.7076
2021-01-14,23227.0111
2021-01-15,23169.1707
2021-01-18,23536.7275
2021-01-19,23129.2028
2021-01-20,23468.7505
2021-01-21,23928.3816
2021-01-22,24096.5156
2021-01-25,24223.5496
2021-01-26,23673.3406
2021-01-27,23769.4646
2021-01-28,22998.853
2021-01-29,22859.5586
2021-02-01,23172.8435
2021-02-02,23654.5418
2021-02-03,23497.829
2021-02-04,23303.0
2021-02-05,23152.2151
2021-02-08,23558.3002
2021-02-09,24116.5669
2021-02-10,24629.7612
2021-02-18,24330.6288
2021-02-19,24417.9806
2021-02-22,23669.2082
2021-02-23,23526.0131
2021-02-24,22952.3725
2021-02-25,22889.1226
2021-02-26,22394.4548
2021-03-01,22935.9096
2021-03-02,22773.2882
2021-03-03,23054.4913
2021-03-04,22258.6962
2021-03-05,22254.2342
2021-03-08,21408.6155
2021-03-09,20810.5889
2021-03-10,20947.1416
2021-03-11,21416.3811
2021-03-12,21465.0098
2021-03-15,20884.0445
2021-03-16,21075.1099
2021-03-17,21334.0504
2021-03-18,21573.469
2021-03-19,21021.7838
2021-03-22,21262.4601
2021-03-23,21026.2425
2021-03-24,20718.5726
2021-03-25,20741.1548
2021-03-26,21280.9952
2021-03-29,21284.6981
2021-03-30,21467.0761
2021-03-31,21298.687
2021-04-01,21610.6927
2021-04-02,21832.9117
2021-04-06,21773.4976
2021-04-07,21613.9567
2021-04-08,21631.6795
2021-04-09,21359.8568
2021-04-12,20870.0272
2021-04-13,20921.6762
2021-04-14,21247.2064
2021-04-15,21159.1823
2021-04-16,21223.0431
2021-04-19,21838.4647
2021-04-20,21815.1767
2021-04-21,21892.6517
2021-04-22,21984.1421
2021-04-23,22205.7876
2021-04-26,22009.9784
2021-04-27,22072.6191
2021-04-28,22281.7471
2021-04-29,22384.7468
2021-04-30,22346.5931
2021-05-06,21995.0914
2021-05-07,21567.99
2021-05-10,21544.7523
2021-05-11,21621.6059
2021-05-12,21774.7281
2021-05-13,21548.1102
2021-05-14,22000.1419
2021-05-17,22385.0677
2021-05-18,22377.2054
2021-05-19,22430.9568
2021-05-20,22510.7195
2021-05-21,22329.8674
2021-05-24,22469.2728
2021-05-25,22996.9977
2021-05-26,22916.6221
2021-05-27,23078.3268
2021-05-28,23011.0581
2021-05-31,23234.7459
2021-06-01,23295.6269
2021-06-02,23022.9604
2021-06-03,22874.3729
2021-06-04,23045.8564
2021-06-07,23034.3423
2021-06-08,22810.0333
2021-06-09,22813.5926
2021-06-10,23086.4958
2021-06-11,22944.7157
2021-06-15,22747.8101
2021-06-16,22164.0694
2021-06-17,22438.9416
2021-06-18,22612.8402
2021-06-21,22703.5374
2021-06-22,22790.1648
2021-06-23,23020.3256
2021-06-24,22930.1484
2021-06-25,23271.2425
2021-06-28,23499.5707
2021-06-29,23267.7283
2021-06-30,23520.2596
2021-07-01,23331.1208
2021-07-02,22761.3435
2021-07-05,22837.0939
2021-07-06,22759.296
2021-07-07,23183.327
2021-07-08,23096.0362
2021-07-09,23037.5896
2021-07-12,23531.1846
2021-07-13,23575.689
2021-07-14,23370.6961
2021-07-15,23547.5125
2021-07-16,23242.9219
2021-07-19,23276.4259
2021-07-20,23306.4548
2021-07-21,23620.2912
2021-07-22,23698.695
2021-07-23,23337.346
2021-07-26,22721.1326
2021-07-27,21888.2118
2021-07-28,21878.3148
2021-07-29,22545.7619
2021-07-30,22481.6919
2021-08-02,22987.7828
2021-08-03,22894.0193
2021-08-04,23288.7178
2021-08-05,23106.9599
2021-08-06,23038.7058
2021-08-09,23217.2583
2021-08-10,23399.1229
2021-08-11,23343.9181
2021-08-12,23160.0634
2021-08-13,23001.4598
2021-08-16,22839.1724
2021-08-17,22307.2526
2021-08-18,22469.4131
2021-08-19,22522.4344
2021-08-20,22160.262
2021-08-23,22600.5433
2021-08-24,22800.3957
2021-08-25,22854.5379
2021-08-26,22417.3302
2021-08-27,22452.0007
2021-08-30,22432.2965
2021-08-31,22285.9052
2021-09-01,22264.9967
2021-09-02,22209.1636
2021-09-03,22058.858
2021-09-06,22630.6898
2021-09-07,22875.1888
2021-09-08,22853.496
2021-09-09,22871.1121
2021-09-10,22986.5962
2021-09-13,22885.1931
2021-09-14,22762.4603
2021-09-15,22624.105
2021-09-16,22192.4907
2021-09-17,22351.3716
2021-09-22,22224.6226
2021-09-23,22397.6202
2021-09-24,22353.0088
2021-09-27,22333.2306
2021-09-28,22287.1282
2021-09-29,21922.8643
2021-09-30,22282.2922
2021-10-08,22447.3552
2021-10-11,22376.1889
2021-10-12,22015.849
2021-10-13,22356.2308
2021-10-14,22339.3333
2021-10-15,22456.8915
2021-10-18,22355.4574
2021-10-19,22590.0758
2021-10-20,22517.3845
2021-10-21,22507.211
2021-10-22,22583.2877
2021-10-25,22746.5374
2021-10-26,22679.4731
2021-10-27,22432.5481
2021-10-28,22202.1502
2021-10-29,22525.4222
2021-11-01,22565.955
2021-11-02,22412.5715
2021-11-03,22399.1192
2021-11-04,22692.752
2021-11-05,22549.6511
2021-11-08,22623.088
2021-11-09,22722.7795
2021-11-10,22636.7269
2021-11-11,22924.7999
2021-11-12,22934.9354
2021-11-15,22828.7207
2021-11-16,22795.1133
2021-11-17,22948.102
2021-11-18,22743.5335
2021-11-19,23015.2672
2021-11-22,23341.4008
2021-11-23,23256.164
2021-11-24,23230.1841
2021-11-25,23138.5007
2021-11-26,23060.6371
2021-11-29,23113.5495
2021-11-30,23092.3532
2021-12-01,23091.4061
2021-12-02,23048.0061
2021-12-03,23246.8239
2021-12-06,23031.075
2021-12-07,22945.3514
2021-12-08,23364.0245
2021-12-09,23651.7742
2021-12-10,23596.4825
2021-12-13,23755.479
2021-12-14,23638.6652
2021-12-15,23467.4015
2021-12-16,23604.0454
2021-12-17,23222.4004
2021-12-20,22757.7434
2021-12-21,22946.2315
2021-12-22,23107.4796
2021-12-23,23222.2664
2021-12-24,22983.6765
2021-12-27,22993.3529
2021-12-28,23185.6961
2021-12-29,22899.4868
2021-12-30,23123.39
2021-12-31,23220.2747
2022-01-04,23118.4571
2022-01-05,22704.7776
2022-01-06,22555.6816
2022-01-07,22422.8222
2022-01-10,22523.1398
