date,open,close,high,low,volume,amount,turn,pctChg
2005-03-10,1032.2740,1005.5450,1032.2740,1002.4150,710602049,4259483416.0000,0.000000,-2.615376
2005-03-11,1003.7810,1009.4340,1010.8570,999.1110,595531053,3681413477.0000,0.000000,0.386759
2005-03-14,1009.1770,1007.7660,1016.5380,991.0590,755050325,4838849569.0000,0.000000,-0.165244
2005-03-15,1007.8920,993.8310,1007.8920,992.0150,649956805,4049428975.0000,0.000000,-1.382761
2005-03-16,992.6420,983.9160,992.6420,977.1320,531196451,3199203625.0000,0.000000,-0.997652
2005-03-17,983.1050,970.9660,984.2460,970.3380,531330742,3178910836.0000,0.000000,-1.316170
2005-03-18,969.1180,949.5090,973.1000,945.5970,539391703,3123548577.0000,0.000000,-2.209864
2005-03-21,947.5710,949.5530,952.7560,940.0940,419219010,2502435568.0000,0.000000,0.004635
2005-03-22,948.7840,922.5640,949.0670,918.0930,579501326,3283723310.0000,0.000000,-2.842280
2005-03-23,921.0690,923.1940,937.6820,914.5410,529028344,3122090437.0000,0.000000,0.068282
2005-03-24,922.1810,933.3470,933.9190,914.6460,431920133,2510676346.0000,0.000000,1.099771
2005-03-25,933.1730,931.4170,936.1250,927.1810,418984460,2271998365.0000,0.000000,-0.206782
2005-03-28,930.1680,922.9230,930.1680,909.1720,401957019,2155906688.0000,0.000000,-0.911946
2005-03-29,922.6590,916.8110,929.4550,916.6540,369856709,1999394257.0000,0.000000,-0.662244
2005-03-30,915.0880,888.9490,915.0880,887.9810,468949559,2457661169.0000,0.000000,-3.039012
2005-03-31,887.0700,896.0680,896.4080,880.8780,412561375,2042255429.0000,0.000000,0.800835
2005-04-01,895.2270,927.5460,934.5490,884.6260,692179347,3665270899.0000,0.000000,3.512906
2005-04-04,919.1390,909.8700,920.6230,904.6180,533383808,2893226429.0000,0.000000,-1.905676
2005-04-05,908.1850,901.7440,912.3820,899.7960,457250275,2391142553.0000,0.000000,-0.893092
2005-04-06,901.7440,918.5570,921.6380,893.0270,680502776,3830190110.0000,0.000000,1.864497
2005-04-07,919.2350,932.3330,945.5710,917.6260,954023521,5349441629.0000,0.000000,1.499744
2005-04-08,931.7740,949.4570,949.4680,928.0580,799738066,4357191759.0000,0.000000,1.836679
2005-04-11,949.8470,948.5090,957.3420,943.7220,868824248,4741992562.0000,0.000000,-0.099846
2005-04-12,947.1150,927.4100,947.1150,927.1100,603996652,3247372938.0000,0.000000,-2.224438
2005-04-13,932.3110,950.2290,951.1980,932.3110,814108633,4490048505.0000,0.000000,2.460512
2005-04-14,952.5380,935.4250,954.1410,934.1280,698368786,3795040134.0000,0.000000,-1.557942
2005-04-15,931.6660,913.2710,931.6660,911.3180,666159696,3459646367.0000,0.000000,-2.368334
2005-04-18,910.8890,901.1180,910.8890,895.2750,500326908,2575525210.0000,0.000000,-1.330713
2005-04-19,899.9340,902.7850,905.0520,893.2900,479860298,2427298091.0000,0.000000,0.184992
2005-04-20,902.2200,884.0830,902.2200,880.9280,532165039,2598639279.0000,0.000000,-2.071586
2005-04-21,881.6760,867.3280,886.4370,863.1380,625034912,3136724162.0000,0.000000,-1.895185
2005-04-22,865.8170,857.4010,870.0050,851.3430,622488482,3135517460.0000,0.000000,-1.144550
2005-04-25,846.1420,841.0580,847.8120,829.5480,581986195,2874936589.0000,0.000000,-1.906111
2005-04-26,839.2480,855.2400,858.1070,835.8570,619995510,2916330757.0000,0.000000,1.686210
2005-04-27,857.9510,839.9530,857.9510,839.5620,594365492,2978917961.0000,0.000000,-1.787450
2005-04-28,837.3840,860.6160,863.4520,825.5090,764311242,3771427201.0000,0.000000,2.460021
2005-04-29,860.3930,847.6110,860.3930,845.4360,601368538,2897477422.0000,0.000000,-1.511127
2005-05-09,848.0880,818.3990,851.2090,818.1050,420610047,2068561512.0000,0.000000,-3.446396
2005-05-10,814.7650,818.0880,818.4970,791.1030,494693584,2367569440.0000,0.000000,-0.037998
2005-05-11,816.8170,811.5700,822.7730,809.5800,463757906,2279227682.0000,0.000000,-0.796736
2005-05-12,810.1600,807.5100,814.8870,799.8160,459710546,2220225105.0000,0.000000,-0.500265
2005-05-13,806.7280,814.8780,819.4160,801.8680,519752845,2399090157.0000,0.000000,0.912432
2005-05-16,814.0550,808.1710,814.0550,802.8230,453750251,2010607218.0000,0.000000,-0.823064
2005-05-17,806.8080,818.4550,821.0490,803.4240,495508190,2184321836.0000,0.000000,1.272503
2005-05-18,818.1200,824.6430,824.7710,811.0360,455807702,1982282524.0000,0.000000,0.756057
2005-05-19,824.8260,824.9400,828.5820,814.1510,477627612,2170371655.0000,0.000000,0.036015
2005-05-20,824.5740,819.1300,828.0790,818.3650,432752210,1945065867.0000,0.000000,-0.704293
2005-05-23,816.1950,793.7240,816.1950,793.0520,431271537,1802802915.0000,0.000000,-3.101584
2005-05-24,791.1290,808.7430,811.6710,788.8170,469529223,1976718785.0000,0.000000,1.892217
2005-05-25,808.5210,809.6970,817.6680,803.9420,529453761,2206568910.0000,0.000000,0.117966
2005-05-26,808.6610,799.0240,812.6940,795.4250,483878743,2104358596.0000,0.000000,-1.318152
2005-05-27,797.1830,790.9980,806.2520,789.8590,416763164,1818239407.0000,0.000000,-1.004476
2005-05-30,788.6370,797.5320,799.4030,783.8540,384870800,1627664116.0000,0.000000,0.826045
2005-05-31,798.3340,796.8720,802.0360,793.8760,429973699,1769831486.0000,0.000000,-0.082752
2005-06-01,795.8170,778.6730,795.8170,774.3540,464872701,1920798554.0000,0.000000,-2.283809
2005-06-02,777.4690,769.4210,779.2300,764.1500,495063844,2099951737.0000,0.000000,-1.188169
2005-06-03,767.6700,765.9670,772.8310,755.2550,458631503,1841785231.0000,0.000000,-0.448914
2005-06-06,764.6560,778.2100,778.4000,751.3210,476354250,1973905289.0000,0.000000,1.598377
2005-06-07,779.7230,779.8440,795.4200,776.1210,708730037,3116981334.0000,0.000000,0.209965
2005-06-08,782.0070,841.3600,845.0590,782.0070,1497354405,6612786780.0000,0.000000,7.888243
2005-06-09,840.2330,849.7250,858.7460,829.2760,1531145199,7083905756.0000,0.000000,0.994223
2005-06-10,850.0240,831.6050,850.0240,827.7530,1003594822,4618584575.0000,0.000000,-2.132454
2005-06-13,830.7960,834.2520,837.3820,818.5840,689483897,3143331122.0000,0.000000,0.318304
2005-06-14,835.3530,818.1910,841.3340,817.5310,740158653,3214101518.0000,0.000000,-1.925202
2005-06-15,815.7310,796.2600,815.7310,794.8480,588453212,2611882535.0000,0.000000,-2.680422
2005-06-16,795.7550,803.9450,804.0380,786.0050,551448200,2463681172.0000,0.000000,0.965137
2005-06-17,805.7530,800.1370,809.5780,796.8910,547849935,2541412672.0000,0.000000,-0.473662
2005-06-20,799.4670,823.7330,823.9130,786.4280,796647678,3695814708.0000,0.000000,2.948988
2005-06-21,823.5380,816.1970,824.0380,813.2760,638511320,2928451825.0000,0.000000,-0.914853
2005-06-22,814.9120,818.6470,819.4910,808.7670,499273725,2228747206.0000,0.000000,0.300167
2005-06-23,818.1890,809.3470,821.4560,808.5620,524665869,2368349381.0000,0.000000,-1.136019
2005-06-24,807.6780,813.2030,813.2770,802.4860,427675509,1868202982.0000,0.000000,0.476436
2005-06-27,817.2840,834.3460,838.4200,817.2840,928098446,4445204662.0000,0.000000,2.599967
2005-06-28,832.1550,819.0460,832.1550,817.2860,574778722,2677620074.0000,0.000000,-1.833770
2005-06-29,818.0910,814.0640,821.0780,813.0790,514989044,2397803068.0000,0.000000,-0.608268
2005-06-30,813.1520,791.5020,813.1520,790.7570,535470028,2487038569.0000,0.000000,-2.771528
2005-07-01,789.1770,760.3520,789.1770,758.7070,646907313,2803467961.0000,0.000000,-3.935558
2005-07-04,756.0330,749.4830,756.0330,732.8640,590970196,2464867355.0000,0.000000,-1.429472
2005-07-05,747.8940,744.5950,752.7730,739.6210,439146253,1957584553.0000,0.000000,-0.652183
2005-07-06,744.7950,743.4440,750.3020,738.3800,428024302,1849285309.0000,0.000000,-0.154581
2005-07-07,743.3230,747.4180,751.1280,740.4850,392513492,1689526507.0000,0.000000,0.534547
2005-07-08,746.2890,722.8540,746.2890,722.2830,509962055,2074276437.0000,0.000000,-3.286518
2005-07-11,725.6350,714.4750,742.9470,712.9660,504551945,2115139680.0000,0.000000,-1.159159
2005-07-12,712.3070,739.5340,740.5940,708.9920,690327173,2925420187.0000,0.000000,3.507334
2005-07-13,738.6140,732.4430,738.7400,729.5910,571845061,2534914868.0000,0.000000,-0.958847
2005-07-14,732.0050,732.5440,740.0500,729.2690,523636686,2238519576.0000,0.000000,0.013791
2005-07-15,732.6740,714.4880,736.4090,712.4430,594210409,2376343496.0000,0.000000,-2.464839
2005-07-18,712.3200,696.8480,712.3200,694.8480,481789676,1869008405.0000,0.000000,-2.468894
2005-07-19,695.7670,703.0660,705.0760,692.6970,418524535,1665130039.0000,0.000000,0.892297
2005-07-20,703.1730,707.2930,711.0080,699.1920,424300901,1771294806.0000,0.000000,0.601231
2005-07-21,707.0490,704.7880,707.9380,695.3840,474598107,1948020673.0000,0.000000,-0.354168
2005-07-22,704.6110,721.4450,728.5230,704.2310,950855587,3877378333.0000,0.000000,2.363403
2005-07-25,720.6090,718.8670,720.9870,714.6840,577102003,2427919376.0000,0.000000,-0.357339
2005-07-26,718.6230,735.8610,736.7210,718.6000,919136182,3765644687.0000,0.000000,2.364000
2005-07-27,736.2890,750.0150,750.0930,731.0760,947247844,3880395437.0000,0.000000,1.923460
2005-07-28,750.4000,747.2300,755.9420,744.0220,1074715208,4372350126.0000,0.000000,-0.371331
2005-07-29,746.5890,744.8250,748.3800,739.3960,705695311,2815158251.0000,0.000000,-0.321851
2005-08-01,744.7710,750.4880,751.0460,742.8960,631794348,2559324066.0000,0.000000,0.760308
2005-08-02,750.9640,763.2900,763.2900,746.8190,890216702,3550207898.0000,0.000000,1.705824
2005-08-03,764.9380,769.7520,781.0270,763.8650,1408354965,5550136894.0000,0.000000,0.846603
2005-08-04,767.5660,765.2620,769.3420,761.3620,866178461,3626523924.0000,0.000000,-0.583303
2005-08-05,765.3900,787.8190,787.9260,765.3900,1249026298,5533624993.0000,0.000000,2.947611
2005-08-08,792.4010,800.1170,805.5970,790.1790,1536139404,7002623029.0000,0.000000,1.561023
2005-08-09,800.8370,814.1860,814.2580,794.1790,1401640053,6101487287.0000,0.000000,1.758364
2005-08-10,814.7630,823.8390,823.9870,804.5220,1520112307,6584951194.0000,0.000000,1.185603
2005-08-11,823.7200,832.8410,833.6820,820.2880,1646330415,7294366339.0000,0.000000,1.092691
2005-08-12,833.4620,816.3860,839.5210,811.3800,1764308661,7822259553.0000,0.000000,-1.975769
2005-08-15,814.8420,839.6670,839.6790,814.5640,1262526106,5910134742.0000,0.000000,2.851716
2005-08-16,841.3220,839.2640,846.6560,830.7280,1551594142,7207373072.0000,0.000000,-0.047997
2005-08-17,837.8960,854.5260,854.6070,823.4390,1679237457,7512966671.0000,0.000000,1.818501
2005-08-18,855.8790,820.6640,865.6920,819.8840,2133211994,9560360288.0000,0.000000,-3.962665
2005-08-19,816.9600,820.8690,828.1170,803.2810,1386054808,6154915639.0000,0.000000,0.024982
2005-08-22,819.4780,831.4960,833.2710,817.1650,972441322,4163217016.0000,0.000000,1.294598
2005-08-23,830.7360,816.9140,830.7360,809.4610,918385115,3972885901.0000,0.000000,-1.753703
2005-08-24,816.7420,826.7160,826.7310,816.6080,884105752,3843597951.0000,0.000000,1.199882
2005-08-25,827.0140,836.4180,836.5780,821.5800,1037584874,4467612011.0000,0.000000,1.173562
2005-08-26,837.4100,840.4310,842.2970,830.5820,1188080079,5071290126.0000,0.000000,0.479784
2005-08-29,839.3050,832.2480,840.0410,826.3560,1078255660,4519192344.0000,0.000000,-0.973672
2005-08-30,831.4920,827.5500,834.2080,827.0920,924203558,4041234187.0000,0.000000,-0.564495
2005-08-31,827.2280,845.1420,845.1500,822.1660,1134994316,4923412337.0000,0.000000,2.125798
2005-09-01,845.9340,865.4050,865.4050,842.8120,1703406614,7438827221.0000,0.000000,2.397585
2005-09-02,866.5490,872.4850,874.1570,861.4750,1536554793,6860942930.0000,0.000000,0.818109
2005-09-05,873.8560,884.2900,884.3960,871.8820,1250419203,5688037076.0000,0.000000,1.353031
2005-09-06,885.3620,862.4910,892.2160,860.3580,1705090353,7680093922.0000,0.000000,-2.465136
2005-09-07,860.3840,888.1250,888.1810,857.7580,1395759518,6427215445.0000,0.000000,2.972085
2005-09-08,890.1930,889.6900,894.7390,878.2840,1469915717,6867746252.0000,0.000000,0.176214
2005-09-09,889.5490,879.5030,893.8270,875.6060,1039946723,4923128531.0000,0.000000,-1.145007
2005-09-12,878.7300,883.5610,883.5610,874.7660,765652323,3536951802.0000,0.000000,0.461395
2005-09-13,884.2470,904.3110,904.3110,883.4580,1249627241,5855690757.0000,0.000000,2.348451
2005-09-14,906.2140,914.9830,915.1340,902.5620,1659733385,7824404409.0000,0.000000,1.180125
2005-09-15,914.9060,918.5050,920.9540,910.7670,1358238477,6488990073.0000,0.000000,0.384929
2005-09-16,918.2590,917.6380,918.8030,910.8410,1096153231,5247184805.0000,0.000000,-0.094393
2005-09-19,918.1290,930.4890,930.5910,915.9270,1205620878,5691535255.0000,0.000000,1.400445
2005-09-20,931.8800,924.1600,931.8940,915.1370,1574760592,7657830324.0000,0.000000,-0.680184
2005-09-21,921.9200,909.7870,922.1800,908.9830,1560313942,7226512985.0000,0.000000,-1.555249
2005-09-22,906.0490,880.0130,907.2900,866.9490,1440832168,6671951660.0000,0.000000,-3.272633
2005-09-23,876.3100,868.5490,883.5360,868.1580,979978400,4676865548.0000,0.000000,-1.302707
2005-09-26,867.2220,874.8400,875.0260,862.1850,696568999,3388518590.0000,0.000000,0.724313
2005-09-27,875.0970,856.9580,877.6620,856.4950,880588126,4224674796.0000,0.000000,-2.044033
2005-09-28,855.7960,852.3590,863.8130,849.8860,751078150,3557058811.0000,0.000000,-0.536666
2005-09-29,852.0380,871.2910,871.4870,852.0380,883536020,4257378974.0000,0.000000,2.221131
2005-09-30,871.2290,869.5090,873.1140,866.8250,752996306,3718773617.0000,0.000000,-0.204529
2005-10-10,870.0490,858.7480,870.0490,857.9650,611949522,2951252757.0000,0.000000,-1.237594
2005-10-11,857.6420,878.6230,878.6940,854.2740,763526757,3795362544.0000,0.000000,2.314416
2005-10-12,879.0500,887.7110,891.8620,874.9800,945920510,4850252978.0000,0.000000,1.034347
2005-10-13,888.3030,883.4500,890.8570,881.2270,828704887,4252389601.0000,0.000000,-0.479997
2005-10-14,882.8720,876.0530,883.8410,873.4600,795404996,3964014247.0000,0.000000,-0.837290
2005-10-17,874.8540,878.7570,878.8850,868.4610,768788822,3784372720.0000,0.000000,0.308662
2005-10-18,878.7810,893.6990,893.9790,878.4540,971621052,4925305812.0000,0.000000,1.700351
2005-10-19,893.4670,886.3140,900.6800,884.9890,984363321,4721479562.0000,0.000000,-0.826335
2005-10-20,885.3400,886.5510,886.8350,872.4770,952193584,4825303991.0000,0.000000,0.026740
2005-10-21,886.4310,895.0270,898.2480,885.2780,1002492703,5016318205.0000,0.000000,0.956059
2005-10-24,895.4280,897.7570,899.4360,891.9550,878935437,4214112192.0000,0.000000,0.305023
2005-10-25,896.6930,877.5770,896.6930,877.5430,867696644,4083950279.0000,0.000000,-2.247823
2005-10-26,875.5400,854.0280,876.4140,853.6020,938201439,4389740208.0000,0.000000,-2.683413
2005-10-27,851.0810,847.5930,856.9670,841.8640,810393716,3752921927.0000,0.000000,-0.753488
2005-10-28,846.7020,825.0630,850.9120,814.1170,866896692,3980409645.0000,0.000000,-2.658119
2005-10-31,823.2330,828.6590,831.1780,819.3550,649257458,2962992897.0000,0.000000,0.435847
2005-11-01,827.8940,823.3280,827.8940,808.3990,694423972,3125533566.0000,0.000000,-0.643328
2005-11-02,823.2060,840.3160,843.1540,823.2060,909599265,4040775904.0000,0.000000,2.063330
2005-11-03,839.8580,828.9060,842.5180,826.1160,755962393,3426888486.0000,0.000000,-1.357819
2005-11-04,828.0400,835.1220,835.2240,820.8950,644961044,3104914686.0000,0.000000,0.749904
2005-11-07,835.0630,842.0020,842.0580,829.7400,613296312,2821363619.0000,0.000000,0.823832
2005-11-08,841.9290,848.9650,849.1110,835.8120,729783834,3303265390.0000,0.000000,0.826959
2005-11-09,848.7410,845.1100,852.0270,844.7630,761274661,3571895901.0000,0.000000,-0.454087
2005-11-10,843.6200,821.2690,843.6200,820.6390,843958006,3914752386.0000,0.000000,-2.821053
2005-11-11,818.7170,823.9560,828.3940,814.7210,638009394,2808468946.0000,0.000000,0.327178
2005-11-14,821.7820,827.5690,827.5810,819.1890,446843616,1921799553.0000,0.000000,0.438491
2005-11-15,827.5160,820.4910,832.9930,816.7900,587161567,2615555590.0000,0.000000,-0.855269
2005-11-16,820.0660,826.6920,826.6920,808.2120,554222441,2344493570.0000,0.000000,0.755766
2005-11-17,827.2180,825.7970,830.3720,822.9950,553381628,2365641062.0000,0.000000,-0.108265
2005-11-18,824.8040,843.7380,845.7000,824.3590,969075674,4229046189.0000,0.000000,2.172565
2005-11-21,844.6290,846.9580,849.3040,842.4390,660867737,2877318510.0000,0.000000,0.381639
2005-11-22,847.1820,831.7710,847.4510,831.3650,627509055,2812886141.0000,0.000000,-1.793125
2005-11-23,831.7010,838.1170,838.5570,828.0660,494042158,2233518032.0000,0.000000,0.762951
2005-11-24,837.6780,841.6990,843.9590,836.8580,553120116,2482279680.0000,0.000000,0.427383
2005-11-25,841.7140,841.1300,841.7830,836.4400,484954815,2156572262.0000,0.000000,-0.067598
2005-11-28,841.2110,838.3420,841.8760,835.0520,459130528,2153318286.0000,0.000000,-0.331462
2005-11-29,839.2500,827.0050,839.2500,826.4360,449955496,2057572878.0000,0.000000,-1.352309
2005-11-30,826.3350,829.5000,829.7040,821.6730,480517458,2293872243.0000,0.000000,0.301690
2005-12-01,829.3350,828.1930,832.1190,824.2810,392720888,1862984123.0000,0.000000,-0.157566
2005-12-02,827.1540,817.8640,827.9100,816.4220,439908623,1933484767.0000,0.000000,-1.247171
2005-12-05,819.7910,796.9260,819.7910,796.3400,489537012,2126599956.0000,0.000000,-2.560082
2005-12-06,795.1110,798.8780,800.5780,792.1130,372778249,1632508124.0000,0.000000,0.244937
2005-12-07,800.1830,806.7780,806.8890,798.2910,375535545,1696603323.0000,0.000000,0.988890
2005-12-08,807.4060,805.5610,808.9030,801.1920,389699945,1749825135.0000,0.000000,-0.150852
2005-12-09,805.5210,819.2000,819.5250,803.8140,556345562,2517195976.0000,0.000000,1.693111
2005-12-12,820.1090,824.5180,825.6080,817.9340,546831096,2505643034.0000,0.000000,0.649169
2005-12-13,824.6280,824.8610,824.9640,815.3510,491743826,2266932497.0000,0.000000,0.041602
2005-12-14,824.8610,832.5130,833.4720,819.5270,593392904,2648663890.0000,0.000000,0.927669
2005-12-15,833.4650,827.5390,837.4770,826.6050,608947257,2877301198.0000,0.000000,-0.597468
2005-12-16,827.1620,834.5370,834.6580,824.5170,519947452,2459177637.0000,0.000000,0.845638
2005-12-19,834.9560,834.7120,836.4650,831.9770,485956893,2214327148.0000,0.000000,0.020968
2005-12-20,834.8850,836.1190,836.2810,829.3610,445420270,2031096992.0000,0.000000,0.168566
2005-12-21,836.6320,830.7660,838.1400,829.1890,520574270,2292433378.0000,0.000000,-0.640223
2005-12-22,830.4470,835.5030,835.5600,828.3210,508067618,2362375114.0000,0.000000,0.570197
2005-12-23,835.7650,845.5890,845.6260,835.5440,644609954,3001294031.0000,0.000000,1.207177
2005-12-26,846.9310,853.1690,855.1270,846.8000,786041550,3672350801.0000,0.000000,0.896419
2005-12-27,854.7510,854.5260,855.9650,849.4810,652886932,3109676602.0000,0.000000,0.159053
2005-12-28,854.6410,857.2060,857.2630,852.2200,561571724,2732415116.0000,0.000000,0.313623
2005-12-29,858.4130,866.7470,866.7770,858.4130,861709564,4216989537.0000,0.000000,1.113037
2005-12-30,868.4420,860.1310,869.2640,857.7130,755231609,3926993057.0000,0.000000,-0.763317
2006-01-04,860.0440,871.7300,871.9610,859.3050,803901003,4000198215.0000,0.000000,1.348515
2006-01-05,872.0880,882.7320,882.8130,871.6030,1088581159,5213044132.0000,0.000000,1.262090
2006-01-06,884.9240,891.9400,896.0550,879.1780,1337023166,6451093877.0000,0.000000,1.043126
2006-01-09,893.5250,905.0680,905.4310,892.2110,1236129648,6030602226.0000,0.000000,1.471847
2006-01-10,907.6350,911.1910,911.2940,898.7300,1120008016,5314702723.0000,0.000000,0.676522
2006-01-11,910.7610,906.4960,915.0180,901.3970,1295314172,6188643247.0000,0.000000,-0.515261
2006-01-12,906.9390,927.4200,927.4200,905.4260,1402461457,6571664360.0000,0.000000,2.308230
2006-01-13,930.3030,932.4990,935.5280,924.5460,1445938893,6715980154.0000,0.000000,0.547653
2006-01-16,933.2170,920.3320,935.5270,919.9160,1259213622,6025374116.0000,0.000000,-1.304779
2006-01-17,918.5200,919.2790,922.6800,914.3760,891831946,4382590624.0000,0.000000,-0.114413
2006-01-18,920.0620,939.1360,939.2150,919.6260,1147478663,5567521521.0000,0.000000,2.160062
2006-01-19,941.1680,949.9130,950.0360,935.7580,1398923475,6660488215.0000,0.000000,1.147548
2006-01-20,950.6270,952.7690,954.6460,943.1210,1477917237,7271723190.0000,0.000000,0.300655
2006-01-23,955.0860,961.0690,962.0840,946.6040,1412571419,6867931556.0000,0.000000,0.871144
2006-01-24,961.6530,960.3530,969.4250,956.9830,1410381926,7093103730.0000,0.000000,-0.074494
2006-01-25,960.0270,957.7870,963.7420,947.2960,1281711153,6429186424.0000,0.000000,-0.267198
2006-02-06,961.0340,980.9100,980.9880,960.3160,1292312167,6494041689.0000,0.000000,2.414210
2006-02-07,983.3390,981.5740,989.6960,970.3070,1701690792,8731551777.0000,0.000000,0.067692
2006-02-08,979.1450,982.9430,983.0370,970.4110,1358863093,6721582402.0000,0.000000,0.139472
2006-02-09,982.1810,969.5770,982.1810,967.3140,1183502422,5767868742.0000,0.000000,-1.359791
2006-02-10,971.2490,980.8010,980.8010,970.8280,1179724437,5779585861.0000,0.000000,1.157618
2006-02-13,981.6330,977.3960,981.7120,967.1290,1139372163,5621309832.0000,0.000000,-0.347168
2006-02-14,977.2770,986.0560,986.0570,976.1600,1044762810,5125475701.0000,0.000000,0.886031
2006-02-15,987.0880,986.1610,990.4920,982.0270,1232201619,5915206923.0000,0.000000,0.010646
2006-02-16,986.3260,958.5900,986.3260,958.1800,1447752683,6889036469.0000,0.000000,-2.795789
2006-02-17,961.2540,949.9930,962.4980,949.4280,1124600767,5393894628.0000,0.000000,-0.896843
2006-02-20,949.0250,943.7650,952.4190,942.7090,982157070,4625165797.0000,0.000000,-0.655580
2006-02-21,943.1090,960.0170,960.0880,933.3700,1016677725,4634345661.0000,0.000000,1.722040
2006-02-22,960.1030,959.9470,967.6070,957.6630,1033943993,4748612576.0000,0.000000,-0.007292
2006-02-23,959.1260,958.7220,960.6680,946.8810,918400941,4143174452.0000,0.000000,-0.127615
2006-02-24,959.3420,967.1630,967.2920,958.3770,1000713028,4661548040.0000,0.000000,0.880447
2006-02-27,968.2110,963.3790,969.3390,959.4460,902547290,4046904109.0000,0.000000,-0.391247
2006-02-28,962.5240,964.7260,964.9480,947.8660,870227494,3875932474.0000,0.000000,0.139819
2006-03-01,966.8420,972.0670,972.2460,963.2380,965844128,4417155091.0000,0.000000,0.760942
2006-03-02,972.1500,953.3690,972.1500,950.3800,1140765356,5300239815.0000,0.000000,-1.923530
2006-03-03,951.9320,954.4570,956.9520,941.8010,943555166,4461964302.0000,0.000000,0.114116
2006-03-06,955.2500,952.3510,957.2040,949.4630,732304913,3384122651.0000,0.000000,-0.220644
