date,open,close,high,low,volume,amount,turn,pctChg
2010-01-15,13247.6500,13264.3700,13320.3900,13118.2500,7368865600,106152000000.0000,0.126595,0.455762
2010-01-18,13234.1100,13361.5200,13373.1100,13175.9300,7524822400,107197000000.0000,0.129273,0.732409
2010-01-19,13389.5900,13350.6700,13433.0600,13318.3500,7529709600,106902000000.0000,0.129357,-0.081200
2010-01-20,13375.5300,12916.1500,13389.9300,12871.5800,9053362400,129185000000.0000,0.155533,-3.254665
2010-01-21,12928.5200,12917.1500,12982.8800,12732.9600,5992758000,83615645696.0000,0.102953,0.007742
2010-01-22,12756.9200,12595.9300,12756.9200,12394.0700,6862593600,95367610368.0000,0.117897,-2.486777
2010-01-25,12506.1400,12470.1900,12640.7300,12458.5600,4501888000,58690379776.0000,0.074791,-0.998253
2010-01-26,12496.1100,12162.5600,12536.4700,12091.0900,5220548000,70793207808.0000,0.086730,-2.466930
2010-01-27,12157.1400,12046.7800,12233.1200,11946.4900,4269500000,59072720896.0000,0.070844,-0.951932
2010-01-28,12008.9600,12120.4800,12166.4700,11903.9900,4203942400,58900828160.0000,0.069756,0.611783
2010-01-29,12058.7000,12137.2000,12339.0600,11998.6600,5030986800,68433145856.0000,0.083364,0.137946
2010-02-01,12125.5100,11989.1100,12126.2600,11841.9600,5289751600,72854241280.0000,0.087651,-1.220132
2010-02-02,12035.9300,11912.9300,12173.9100,11912.9300,4637433200,62832902144.0000,0.076842,-0.635416
2010-02-03,11961.1200,12262.5700,12262.5700,11714.1600,6045739200,79677358080.0000,0.100178,2.934968
2010-02-04,12177.1500,12169.4800,12283.5200,12112.9300,6358896800,80934150144.0000,0.105367,-0.759138
2010-02-05,11892.3100,11917.1400,12018.3900,11823.0700,6519223200,82496815104.0000,0.108024,-2.073555
2010-02-08,11900.1000,11947.3400,11997.6600,11847.0200,4157390800,53205651456.0000,0.068888,0.253418
2010-02-09,11935.8000,11970.4400,12037.3200,11900.2800,3713842800,46760558592.0000,0.061538,0.193353
2010-02-10,12083.0000,12185.3800,12185.3800,12051.1600,3383370000,47655428096.0000,0.056062,1.795585
2010-02-11,12178.9500,12224.6000,12297.4100,12152.3500,3296386200,47020900352.0000,0.054621,0.321859
2010-02-12,12259.4700,12304.7800,12327.9300,12241.6100,3161140000,46492409856.0000,0.052361,0.655896
2010-02-22,12299.1100,12213.5400,12337.7700,12213.5400,3753772000,51876225024.0000,0.062178,-0.741502
2010-02-23,12185.9300,12069.2100,12185.9300,11922.7300,4564469600,61432217600.0000,0.075606,-1.181722
2010-02-24,11994.9500,12282.0900,12282.0900,11936.9500,5968956400,79840559104.0000,0.098870,1.763826
2010-02-25,12324.9400,12494.2700,12495.9900,12324.9400,7148073600,97890336768.0000,0.118401,1.727554
2010-02-26,12473.0000,12436.6600,12527.0200,12417.2400,6441850000,90156261376.0000,0.106702,-0.461086
2010-03-01,12480.8100,12588.2600,12599.2700,12454.0300,6895344000,95365169152.0000,0.114211,1.218974
2010-03-02,12595.3200,12548.9100,12690.4800,12517.2800,7143650400,97542356992.0000,0.118324,-0.312590
2010-03-03,12544.0200,12612.6900,12612.6900,12444.2000,7518667200,103057000000.0000,0.124536,0.508254
2010-03-04,12647.9900,12312.8900,12720.3600,12292.2800,8362555200,114340000000.0000,0.138514,-2.376977
2010-03-05,12312.7400,12341.7400,12433.5700,12268.5500,5489173600,76740272128.0000,0.090920,0.234312
2010-03-08,12376.3300,12437.5700,12470.8700,12327.7200,4996812000,69813739520.0000,0.082765,0.776471
2010-03-09,12440.2100,12507.6600,12569.5600,12289.9600,5723681600,78286749696.0000,0.094805,0.563533
2010-03-10,12496.7800,12391.6400,12553.9700,12363.4100,5200924000,71968489472.0000,0.086146,-0.927596
2010-03-11,12399.7700,12367.6900,12468.9300,12277.1900,4704191200,67710038016.0000,0.077918,-0.193269
2010-03-12,12364.5700,12169.1100,12376.5900,12167.3400,4562935200,68938326016.0000,0.075578,-1.605636
2010-03-15,12154.5300,11903.3300,12158.8700,11866.9900,3806135600,55626862592.0000,0.063043,-2.184057
2010-03-16,11931.3200,11948.7600,11985.0300,11835.6200,3541397600,51655184384.0000,0.058658,0.381655
2010-03-17,12007.7900,12233.7700,12233.7700,11975.5800,5261324400,73558564864.0000,0.087146,2.385267
2010-03-18,12257.8500,12236.7200,12354.9300,12198.0800,5572452800,79466053632.0000,0.092300,0.024115
2010-03-19,12265.3000,12352.9200,12361.2100,12185.4500,5619986400,79102705664.0000,0.093087,0.949603
2010-03-22,12358.0300,12352.4500,12411.2200,12304.5000,5750022000,79609118720.0000,0.095241,-0.003803
2010-03-23,12362.3900,12304.9800,12400.2500,12280.0200,5610827600,82523193344.0000,0.092935,-0.384294
2010-03-24,12315.6100,12290.0400,12359.2200,12260.4800,5894790000,89157771264.0000,0.097639,-0.121418
2010-03-25,12266.5900,12086.9000,12266.5900,12078.2600,6062896000,91152580608.0000,0.100011,-1.652880
2010-03-26,12081.1100,12240.3600,12282.2600,12030.4300,5065363200,77435289600.0000,0.083556,1.269639
2010-03-29,12301.6000,12552.4500,12574.8800,12301.6000,6108891600,94307377152.0000,0.100770,2.549679
2010-03-30,12574.8000,12593.0400,12617.6700,12527.5800,5629965600,88673673216.0000,0.092864,0.323362
2010-03-31,12603.7500,12494.3500,12611.4300,12469.4500,5905098400,96028852224.0000,0.097402,-0.783690
2010-04-01,12512.4100,12686.0600,12689.0700,12512.4100,7698604800,119974000000.0000,0.126985,1.534373
2010-04-02,12717.9800,12767.8600,12793.7100,12707.0400,7531246400,114263000000.0000,0.124225,0.644809
2010-04-06,12824.1500,12702.8300,12849.7100,12651.1100,7181075200,109351000000.0000,0.117728,-0.509328
2010-04-07,12696.3300,12631.9700,12696.3300,12561.4100,6478614800,103610000000.0000,0.106212,-0.557831
2010-04-08,12603.2500,12427.0000,12603.2500,12381.3800,7142186400,115211000000.0000,0.117091,-1.622627
2010-04-09,12452.3400,12555.1200,12555.1200,12393.5200,6839552000,110625000000.0000,0.112070,1.030982
2010-04-12,12605.9500,12399.2000,12625.7700,12338.8600,8742017600,137243000000.0000,0.143243,-1.241883
2010-04-13,12387.3900,12511.8900,12550.3500,12261.2700,9387778400,154708000000.0000,0.153824,0.908845
2010-04-14,12514.8100,12557.7000,12557.7000,12447.9100,7165964000,109379000000.0000,0.117418,0.366136
2010-04-15,12561.5300,12513.2900,12584.1100,12422.3200,7351222400,111259000000.0000,0.118798,-0.353649
2010-04-16,12503.4600,12416.8600,12508.5200,12363.7900,5620091200,84333469696.0000,0.088574,-0.770618
2010-04-19,12248.0200,11644.5800,12248.0200,11641.6000,8072032000,116717000000.0000,0.127217,-6.219610
2010-04-20,11627.4100,11538.9800,11713.9100,11395.7400,7065871200,101979000000.0000,0.111359,-0.906856
2010-04-21,11557.6000,11766.8200,11779.1300,11501.9600,8008764000,125400000000.0000,0.126220,1.974523
2010-04-22,11745.2400,11703.9600,11822.8000,11573.6200,8118812000,126495000000.0000,0.127954,-0.534217
2010-04-23,11681.9600,11702.8700,11808.0500,11638.0300,7427457600,117508000000.0000,0.117058,-0.009312
2010-04-26,11701.4200,11602.6300,11767.6600,11594.2400,6261938400,98960334848.0000,0.098689,-0.856544
2010-04-27,11565.9900,11355.3700,11565.9900,11179.5000,6843291200,103503000000.0000,0.107851,-2.131067
2010-04-28,11250.5300,11333.8500,11444.5800,11174.1700,5319409600,82228740096.0000,0.083835,-0.189518
2010-04-29,11403.0000,11196.3500,11452.4100,11195.2200,5783136800,87352418304.0000,0.091143,-1.213180
2010-04-30,11135.8400,11162.5400,11192.3800,10974.1500,5643886800,84026851328.0000,0.088949,-0.301970
2010-05-04,10959.1600,10960.7700,11139.1600,10911.8600,4110703200,60044562432.0000,0.064785,-1.807568
2010-05-05,10853.1300,11003.7300,11006.5800,10671.8900,5377934400,78854324224.0000,0.084012,0.391952
2010-05-06,10936.9600,10422.5600,10936.9600,10421.7100,5694787200,89276940288.0000,0.088962,-5.281580
2010-05-07,10184.7900,10146.4200,10346.2000,10091.3200,5320730400,80317841408.0000,0.083119,-2.649442
2010-05-10,10156.9000,10264.0400,10314.0200,10042.1200,5026733600,71570735104.0000,0.078526,1.159228
2010-05-11,10486.2700,10091.2000,10511.1500,10083.7900,5141886000,72817115136.0000,0.080325,-1.683936
2010-05-12,10006.9400,10146.6300,10202.5600,9905.4800,4632904000,61578788864.0000,0.072374,0.549287
2010-05-13,10161.1800,10417.8000,10417.8000,10114.6800,4732325600,61854932992.0000,0.072746,2.672512
2010-05-14,10354.7800,10330.1400,10400.2800,10257.7500,4347238800,59620585472.0000,0.066827,-0.841446
2010-05-17,10168.1500,9731.7180,10177.8200,9728.6710,4568932000,58629828608.0000,0.070235,-5.792970
2010-05-18,9719.0720,10003.8100,10056.2200,9627.4240,5025194000,62641840128.0000,0.077248,2.795928
2010-05-19,9904.7520,9991.4010,10138.1800,9818.8960,4471448800,61255540736.0000,0.068736,-0.124035
2010-05-20,9917.5340,9945.5510,10214.3300,9903.1080,4228956000,57651474432.0000,0.065008,-0.458900
2010-05-21,9698.0740,10209.0700,10209.2400,9666.4720,5185688800,67620204544.0000,0.079715,2.649622
2010-05-24,10296.1900,10620.1200,10710.1200,10296.1900,7037660800,95862161408.0000,0.108184,4.026320
2010-05-25,10539.4100,10365.2200,10545.5400,10304.8400,5801410400,80107528192.0000,0.089180,-2.400165
2010-05-26,10353.4000,10361.7000,10465.3200,10286.3800,4458933600,62935089152.0000,0.068229,-0.033955
2010-05-27,10342.1800,10543.3300,10575.7400,10199.1100,5584126800,76679634944.0000,0.085165,1.752897
2010-05-28,10636.8600,10495.6500,10670.2900,10447.1600,5878467600,84534509568.0000,0.089654,-0.452226
2010-05-31,10455.3400,10204.1700,10553.2400,10204.1700,5339416000,75074666496.0000,0.081433,-2.777155
2010-06-01,10123.6700,10098.4500,10246.0300,9970.0480,5060579200,69124112384.0000,0.077180,-1.036044
2010-06-02,10062.7500,10188.1400,10188.1400,9950.5340,4155136000,56502210560.0000,0.063028,0.888151
2010-06-03,10249.2800,10118.0400,10317.9700,10118.0400,4971402400,74121347072.0000,0.075410,-0.688051
2010-06-04,10086.0500,10187.2000,10202.0600,10055.3200,4216526400,58940407808.0000,0.063935,0.683533
2010-06-07,9977.2270,9992.6740,10083.2700,9922.7750,4744372000,71674896384.0000,0.071939,-1.909518
2010-06-08,9981.7440,10038.7800,10104.0900,9944.4700,4728571600,71091453952.0000,0.071699,0.461402
2010-06-09,10086.7700,10346.2700,10358.5900,10039.7600,6381246000,89523249152.0000,0.096758,3.063014
2010-06-10,10271.3000,10222.2200,10337.1200,10217.3000,6477677600,85803237376.0000,0.098221,-1.198981
2010-06-11,10286.0500,10239.3300,10357.0000,10222.6900,5377742400,76705218560.0000,0.081542,0.167384
2010-06-17,10300.5000,10162.3700,10329.4400,10162.3700,4271545600,64675262464.0000,0.064769,-0.751611
2010-06-18,10156.9600,9966.5380,10234.4100,9934.8220,5054616000,70497632256.0000,0.076643,-1.927031
2010-06-21,9957.3730,10309.6100,10323.1800,9874.4310,5116646000,65121189888.0000,0.077583,3.442241
2010-06-22,10268.7300,10345.5500,10407.3800,10242.1400,4812898400,60929306624.0000,0.072978,0.348602
2010-06-23,10282.4600,10256.2700,10374.3300,10157.6600,4591551200,62098567168.0000,0.069621,-0.862982
2010-06-24,10244.0100,10250.9000,10343.5700,10173.3800,3722310400,50508152832.0000,0.055800,-0.052350
2010-06-25,10195.9000,10104.8300,10219.7200,10037.9400,3965956000,53947322368.0000,0.059453,-1.424951
2010-06-28,10101.2700,10012.0500,10165.5700,9980.6700,3239874000,44095225856.0000,0.048436,-0.918177
2010-06-29,10022.8000,9508.9050,10061.0300,9508.5870,4905310400,62061010944.0000,0.073335,-5.025390
2010-06-30,9428.1640,9386.9370,9449.8110,9335.5650,3788742400,46404603904.0000,0.056634,-1.282679
2010-07-01,9376.0780,9203.9090,9439.7380,9203.9090,3565084000,43760287744.0000,0.053560,-1.949809
2010-07-02,9192.1030,9227.8880,9272.6430,8945.2040,4501926000,55122821120.0000,0.067635,0.260525
2010-07-05,9122.4330,9171.0290,9237.0730,8982.8020,3407890400,40331464704.0000,0.050960,-0.616158
2010-07-06,9128.1820,9363.0160,9403.0680,9122.0180,4263303200,52214870016.0000,0.063233,2.093400
2010-07-07,9392.9940,9485.4300,9485.4300,9359.3520,4210934400,51404410880.0000,0.062457,1.307421
2010-07-08,9528.2640,9465.7990,9585.3680,9436.3990,4109378400,51883675648.0000,0.060950,-0.206958
2010-07-09,9480.2870,9816.8550,9868.8030,9399.5080,5833999200,72611291136.0000,0.086530,3.708685
2010-07-12,9829.5780,9959.2180,9999.9860,9795.4670,5868088800,71402700800.0000,0.087035,1.450182
