date,open,close,high,low,volume,amount,turn,pctChg
2018-09-28,36.9847863400,37.4412620000,38.5132104600,36.9847863400,11921098,880458280.3500,5.487430,0.620258
2018-10-08,36.8668207200,35.1075943000,36.8668207200,34.7742132000,13116724,915229219.8600,6.037792,-6.232881
2018-10-09,35.3435255400,33.2868206000,35.4717490400,32.8765054000,13389377,888448838.1400,6.163297,-5.186261
2018-10-10,33.6509753400,33.2868206000,33.7484252000,32.6200584000,7163213,464126636.7600,3.297316,0.000000
2018-10-11,31.7378807200,31.0044423000,32.5533821800,30.5223219400,12809465,785418488.8100,5.896357,-6.856704
2018-10-12,31.0044423000,32.2405168400,32.3943850400,30.9685397200,8600315,531900783.1400,3.958832,3.986765
2018-10-15,35.2871072000,35.4666201000,35.4666201000,34.8152447200,19801487,1362852724.0700,9.114871,10.006360
2018-10-16,35.9025800000,35.3127519000,36.0872218400,34.8460183600,10452197,723312823.3800,4.811277,-0.433844
2018-10-17,35.7846143800,35.9025800000,36.8155313200,35.4973937400,14232165,1000278466.8900,6.551243,1.670300
2018-10-18,35.2358178000,34.8921788200,36.6206316000,33.6048148800,10810902,741423984.5000,4.976393,-2.814287
2018-10-19,34.3690269400,37.8361903800,38.0875084400,34.3690269400,14125112,1008056887.0100,6.501965,8.437451
2018-10-22,38.0003164600,40.5699154000,41.5957034000,38.0003164600,18106362,1408026234.5100,8.334584,7.225162
2018-10-23,40.0570214000,40.0057320000,41.0110042400,39.0312334000,12736627,987704573.6300,5.862828,-1.390643
2018-10-24,39.9236689600,39.4928380000,40.7596861800,39.0414912800,10042803,782578265.4500,4.622827,-1.282051
2018-10-25,38.4670500000,41.4982535400,41.8418925200,38.2157319400,13372207,1042168318.1200,6.155394,5.077927
2018-10-26,41.3854168600,38.2618924000,41.3854168600,37.4463909400,17691702,1361043435.2600,8.143711,-7.798795
2018-10-29,38.4362763600,36.2923794400,38.6722076000,36.2103164000,12719771,923032362.8500,5.855069,-5.147448
2018-10-30,36.2359611000,38.4670500000,38.6465629000,35.8410327200,12887554,939263219.4300,5.932302,5.992083
2018-10-31,38.6157892600,38.2106030000,39.7133824200,38.0567348000,9794351,743436076.3600,4.508462,-0.666667
2018-11-01,38.5696288000,37.7541273400,39.4005170800,37.5489697400,9723959,733949879.5100,4.476060,-1.194630
2018-11-02,39.0517491600,40.2519211200,40.3288552200,39.0055887000,13705894,1059238488.7500,6.308994,6.615952
2018-11-05,40.2519211200,40.7186546600,42.3034971200,39.9031532000,13063517,1045459980.2200,6.013300,1.159526
2018-11-06,40.5340128200,41.8367635800,42.2624656000,38.9799440000,12165834,954114789.6200,5.600085,2.745938
2018-11-07,41.1340988000,40.5391417600,42.2522077200,40.1134397400,12658732,1013339456.9200,5.826972,-3.101629
2018-11-08,40.9494569600,39.6518351400,41.2264197200,39.4364196600,8044866,630122240.7200,3.703152,-2.188769
2018-11-09,39.4928380000,39.8775085000,40.5442707000,39.3184540400,6063937,473740955.3600,2.791306,0.569140
2018-11-12,39.4928380000,42.6984255000,42.9805172000,39.3389698000,14889918,1205794048.3800,6.854015,7.073955
2018-11-13,42.0573080000,41.8675372200,42.3188839400,40.9289412000,14287007,1158416128.0300,6.576488,-1.945949
2018-11-14,41.2418065400,41.5444140000,42.5702020000,40.9032965000,10790715,873812068.7400,4.967101,-0.771772
2018-11-15,41.2418065400,41.7239269000,42.1598868000,40.9802306000,7576857,614559636.6400,3.487722,0.432097
2018-11-16,41.8931819200,41.0879383400,41.9342134400,40.3237262800,9809408,785031529.9100,4.515393,-1.524275
2018-11-19,40.8212334600,40.6981389000,41.7906031200,40.5186260000,7259001,579343248.6000,3.341409,-0.948698
2018-11-20,40.3698867400,39.8877663800,40.6212048000,39.7800586400,7722096,603966808.8700,3.554577,-1.991181
2018-11-21,39.7492850000,40.3391131000,40.9032965000,39.2363910000,7314829,573993355.1000,3.367107,1.131548
2018-11-22,40.1083108000,39.9595715400,40.7442993600,39.8005744000,4071768,318546094.1100,1.874286,-0.940875
2018-11-23,39.9595715400,37.9438981200,39.9800873000,37.9028666000,10403744,782322413.3000,4.788973,-5.044282
2018-11-26,37.8515772000,38.2721502800,38.4055027200,37.3386832000,7610013,561073991.2100,3.502984,0.865098
2018-11-27,38.3029239200,38.7747864000,39.4159039000,37.8310614400,7953332,599419287.5000,3.661018,1.313315
2018-11-28,38.8517205000,40.3544999200,40.7648151200,38.5952735000,9918840,772880029.9900,4.565766,4.074077
2018-11-29,40.7750730000,40.0211188200,41.8008610000,40.0211188200,9736251,778202196.4500,4.481718,-0.826133
2018-11-30,40.0108609400,41.0469068200,41.5392850600,40.0108609400,9067577,724258624.0900,4.173919,2.563117
2018-12-03,42.3240128800,41.4674799000,42.8215200600,41.3187406400,12645226,1034073820.4200,5.820755,1.024615
2018-12-04,41.1340988000,42.2111762000,42.6112335200,41.0520357600,9579665,785692897.3800,4.409639,1.793450
2018-12-05,41.5444140000,41.7341847800,42.3650444000,41.3392564000,7391554,602269929.5000,3.402425,-1.130013
2018-12-06,41.4418352000,40.5237549400,42.2009183200,40.5186260000,11385399,917634576.8800,5.240841,-2.900332
2018-12-07,40.6109469200,40.8776518000,41.2674512400,40.6109469200,5642133,450938752.2100,2.597144,0.873301
2018-12-10,40.7494283000,40.1544712600,41.2212907800,39.3902592000,7606831,593846045.7700,3.501519,-1.769129
2018-12-11,40.2621790000,40.2929526400,40.6109469200,39.9134110800,3450062,270881623.5000,1.588107,0.344867
2018-12-12,40.6930099600,41.8008610000,42.0470501200,40.5186260000,9472483,767328382.4100,4.360302,3.742366
2018-12-13,42.0162764800,42.1137263400,42.1957893800,41.3289985200,7244428,591252237.2800,3.334701,0.748467
2018-12-14,42.0214054200,40.6930099600,42.3034971200,40.6776231400,7090513,573225336.2600,3.263852,-3.373529
2018-12-17,40.4160472000,41.1135830400,41.2828380600,39.4928380000,6864481,540779216.2800,3.159806,1.033536
2018-12-18,40.5186260000,40.8007177000,41.3341274600,40.3544999200,4885589,388830542.6300,2.248898,-0.760979
2018-12-19,40.6006890400,40.7750730000,41.9034398000,40.1801159600,7092653,567762540.4700,3.264837,-0.062857
2018-12-20,40.7135257200,39.6672219600,40.7186546600,39.0979096200,9773738,757316340.9300,4.498974,-2.716986
2018-12-21,39.7698007600,40.2621790000,40.2621790000,38.7747864000,8873743,681882662.4900,4.084695,1.499876
2018-12-24,39.8416059200,40.0211188200,40.6417205600,39.4979669400,5938803,463915421.2400,2.733705,-0.598728
2018-12-25,39.5133537600,39.5954168000,39.8723795600,38.8004311000,6588306,504970961.6500,3.032679,-1.063696
2018-12-26,39.5954168000,38.9286546000,39.9544426000,38.7388838200,4925282,376715930.8500,2.267169,-1.683932
2018-12-27,39.5954168000,38.8671073200,39.7390271200,38.8671073200,4881471,373262649.2600,2.247002,-0.158106
2018-12-28,38.8209468600,37.8515772000,39.2979382800,37.8515772000,5629239,424092160.7600,2.591209,-2.612821
2019-01-02,38.0823795000,37.7797720400,38.4516631800,37.7130958200,4394096,326259378.5600,2.022657,-0.189701
2019-01-03,37.1899439400,37.8669640200,38.2311187600,37.1899439400,4494903,332238737.6300,2.069060,0.230788
2019-01-04,37.6105170200,39.4723222400,39.6159325600,37.5592276200,7905331,602100011.4800,3.638922,4.239465
2019-01-07,39.4620643600,39.7082534800,39.8262191000,39.1338122000,5969559,460577318.2200,2.747862,0.597712
2019-01-08,39.6056746800,40.6878810200,40.7494283000,39.5954168000,8574990,674107579.2200,3.947175,2.467067
2019-01-09,39.4928380000,39.9954741200,40.1134397400,38.5593709200,12379879,952624089.7400,5.698613,-1.701750
2019-01-10,39.8210901600,39.1235543200,39.9287979000,38.9902018800,8394273,644858368.7300,3.863989,-2.180052
2019-01-11,39.2876804000,38.6157892600,39.3646145000,38.3644712000,6136703,463701250.7300,2.824801,-1.297847
2019-01-14,38.6209182000,39.0209755200,39.1491990200,38.1080242000,4848795,366505969.9100,2.231961,1.049277
2019-01-15,38.9799440000,39.6826087800,39.7390271200,38.3901159000,5873635,448317233.9200,2.703707,1.695585
2019-01-16,39.4415486000,39.3235829800,39.5954168000,39.1902305400,2573862,197749843.2600,1.184781,-0.904749
2019-01-17,39.4671933000,39.3184540400,39.8467348600,39.1902305400,3718809,286721586.8800,1.711814,-0.013036
2019-01-18,39.5749010400,38.6722076000,39.5749010400,37.9541560000,6503927,488797282.6300,2.993839,-1.643624
2019-01-21,38.4824368200,38.5901445600,38.7901732200,38.0875084400,5241159,392168954.0300,2.412571,-0.212206
2019-01-22,38.4670500000,38.0926373800,38.8106889800,37.9695428200,4258858,318440028.1200,1.960405,-1.289209
2019-01-23,38.0875084400,38.6927233600,38.8055600400,37.9592849400,4884798,367089066.6200,2.248533,1.575341
2019-01-24,38.4670500000,38.5542419800,38.9081388400,38.3131818000,3798418,286305027.7000,1.748459,-0.357906
2019-01-25,38.7953021600,39.7185113600,40.4109182600,38.5542419800,9118956,707431983.5200,4.197569,3.019827
2019-01-28,40.0570214000,39.0158465800,40.1390844400,38.9902018800,4628893,355879562.1500,2.130737,-1.769115
2019-01-29,39.1132964400,39.3287119200,39.6928666600,38.0054454000,5236313,395374218.9500,2.410340,0.801894
2019-01-30,38.1234110200,39.0825228000,39.6774798400,37.7541273400,7707782,583430175.0400,3.547988,-0.625982
2019-01-31,39.1184253800,39.0414912800,39.8877663800,39.0055887000,4412755,339614007.9600,2.031246,-0.104979
2019-02-01,39.3235829800,40.2108896000,40.6058179800,39.0825228000,6214411,483480057.2700,2.860571,2.995269
2019-02-11,40.5134970600,41.5444140000,41.7393137200,40.5083681200,8343327,670709803.9800,3.840537,3.316324
2019-02-12,41.2879670000,41.5444140000,41.8521504000,41.0469068200,4989121,402647822.9000,2.296555,0.000000
2019-02-13,41.4418352000,41.9034398000,42.8625515800,41.2212907800,7877177,647619276.4800,3.625963,0.864194
2019-02-14,41.8008610000,43.4523796800,45.5860187200,41.7239269000,12723314,1084873164.6900,5.856700,3.696456
2019-02-15,43.2882536000,42.2727234800,44.1088840000,42.2624656000,10515313,880799439.6700,4.840330,-2.714829
2019-02-18,42.6471361000,43.3190272400,43.5344427200,42.3445286400,8778720,735318290.1600,4.040954,2.475128
2019-02-19,43.4216060400,42.2060472600,43.4831533200,41.9547292000,9425786,782086064.5200,4.338807,-2.569261
2019-02-20,42.4676232000,42.6573939800,43.3395430000,42.1085974000,6067442,506750853.8000,2.792919,1.069385
2019-02-21,42.4163338000,42.7394570200,43.5293137800,42.2111762000,8228772,690870555.8200,3.787806,0.192382
2019-02-22,42.5702020000,43.2728667800,43.7498582000,42.1137263400,8960036,752183500.5400,4.124416,1.248051
2019-02-25,43.9909183800,46.8374800800,47.0118640400,43.9909183800,15411302,1380347010.0600,7.094015,8.237521
2019-02-26,46.1604600000,45.3911190000,46.5707752000,44.9705459200,11324211,1009210794.5800,5.212676,-3.088042
2019-02-27,44.9808038000,44.1345287000,45.8475946600,43.7498582000,9103790,795251089.9900,4.190588,-2.768358
2019-02-28,44.1140129400,44.9808038000,45.7398869200,44.1140129400,7239918,637896402.7900,3.332625,1.917483
2019-03-01,46.7246434000,46.1758468200,47.6375947200,45.8527236000,9619284,873963510.0400,4.427876,2.656787
2019-03-04,46.9298010000,47.3862766600,48.8069930400,46.5348726200,14036947,1306102150.1000,6.461382,2.621349
2019-03-05,47.3811477200,47.4939844000,47.6888841200,46.7759328000,8615692,793012158.9900,3.965910,0.227296
2019-03-06,47.7606892800,46.7759328000,48.1094572000,45.8424657200,10432922,949501268.6500,4.802404,-1.511881
2019-03-07,46.5964199000,45.0782536600,46.5964199000,44.4576519200,13707148,1210805141.4700,6.309571,-3.629384
2019-03-08,44.1088840000,43.5806031800,45.2885402000,43.4523796800,11069663,951944818.3100,5.095504,-3.322333
2019-03-11,43.4575086200,45.0936404800,45.2269929200,43.3651877000,9354658,813096537.5000,4.306066,3.471810
2019-03-12,46.9810904000,46.7092565800,48.1351019000,45.7552737400,14763435,1352038771.4800,6.795793,3.582804
2019-03-13,46.6682250600,45.1757035200,46.6682250600,44.9859327400,7577721,674377765.3000,3.488119,-3.283186
2019-03-14,45.1244141200,45.6219213000,46.4066491200,44.7859040800,7982575,710913722.9900,3.674479,0.987733
2019-03-15,46.1655889400,46.0732680200,46.8785116000,45.6321791800,7821543,707054564.9000,3.600354,0.989325
2019-03-18,46.1040416600,45.7911763200,46.1604600000,45.0833826000,7275762,646068126.8700,3.349124,-0.612271
2019-03-19,45.7245001000,45.4424084000,47.1247007200,45.1346720000,6817028,611077097.9700,3.137963,-0.761649
2019-03-20,45.3911190000,44.7089699800,45.3911190000,44.0165630800,8814118,764749351.6300,4.057248,-1.613996
2019-03-21,44.6217780000,44.6833252800,45.3398296000,44.0832393000,8135960,707343505.6500,3.745084,-0.057354
2019-03-22,44.6833252800,44.4063625200,44.6833252800,43.7036977400,6018992,518360062.8800,2.770617,-0.619836
2019-03-25,45.1192851800,45.6475660000,46.4579385200,44.6320358800,12990646,1158349085.3700,5.979756,2.795101
2019-03-26,45.1449298800,43.7498582000,45.3859900600,43.5447006000,9719783,836361947.6900,4.474137,-4.157300
2019-03-27,43.8524370000,42.7804885400,44.3858467600,42.2111762000,9492122,795590922.7700,4.369342,-2.215708
2019-03-28,42.7445859600,42.6727808000,43.2677378400,42.1085974000,5857193,487897668.4500,2.696139,-0.251776
2019-03-29,42.7856174800,43.5959900000,43.5959900000,42.3906891000,7124126,598855278.8200,3.279324,2.163465
2019-04-01,43.6780530400,44.2883969000,44.6012622400,43.5959900000,9239090,794157526.9500,4.252868,1.588234
2019-04-02,44.2883969000,43.5857321200,44.3294284200,43.2523510200,10241327,869961308.9300,4.714211,-1.586561
2019-04-03,43.4934112000,43.3292851200,43.6985688000,43.0215487200,7184038,605819178.3500,3.306902,-0.588374
2019-04-04,43.4062192200,43.1702879800,43.6780530400,43.0830960000,6679609,564517873.7800,3.074707,-0.366957
2019-04-08,43.4472507400,42.2060472600,43.5447006000,41.5957034000,11376979,941060713.6200,5.236965,-2.233572
2019-04-09,43.4728954400,43.0369355400,43.7242135000,42.5189126000,11942266,1003599920.6700,5.497174,1.968651
2019-04-10,42.9856461400,42.1804025600,42.9856461400,41.9034398000,10840837,890277783.1100,4.990172,-1.990234
2019-04-11,42.1855315000,41.4008036800,42.3650444000,41.3289985200,8953765,728469344.8700,4.121530,-1.848245
2019-04-12,41.5033824800,42.0470501200,42.3701733400,41.4982535400,5935673,486028531.1200,2.732264,1.560954
2019-04-15,42.4676232000,41.5290271800,42.5753309400,41.5187693000,5995060,491053132.1700,2.759601,-1.232010
2019-04-16,41.2879670000,42.1957893800,42.1957893800,41.2212907800,5718722,464852034.2100,2.632399,1.605527
2019-04-17,42.8266490000,44.1653023400,44.2524943200,42.8266490000,20500478,1752514963.7200,9.436626,4.667563
2019-04-18,44.1704312800,43.4164771000,44.2627522000,43.2985114800,7061781,601487607.4900,3.250626,-1.695505
2019-04-19,43.3498008800,42.6727808000,43.5908610600,42.5189126000,6296775,524874428.7500,2.898484,-1.712941
2019-04-22,42.6779097400,41.6623796200,42.8779384000,41.5598008200,6649229,543402295.0300,3.060723,-2.367781
2019-04-23,41.2879670000,40.0929239800,41.3649011000,38.4721789400,11525936,898901903.2100,5.305532,-3.767087
2019-04-24,40.0980529200,40.9186833200,40.9597148400,39.6979956000,5134374,404380493.9100,2.363416,2.059614
2019-04-25,40.3083394600,40.5699154000,41.4726088400,40.0570214000,5297314,422497288.3900,2.438420,-0.852344
2019-04-26,40.5186260000,40.6981389000,41.2110329000,40.5083681200,3491801,278261724.6900,1.607320,0.316056
2019-04-29,41.5392850600,40.9186833200,41.7341847800,40.5955601000,4788277,383749258.0500,2.204104,0.541903
2019-04-30,40.9289412000,40.9084254400,41.3289985200,40.5955601000,3109077,248280438.3800,1.431147,-0.025065
2019-05-06,39.4261617800,38.8260758000,39.8313480400,38.4978236400,6543106,499354099.4400,3.011873,-5.090277
2019-05-07,38.9799440000,38.9030099000,39.7082534800,38.7850442800,3711940,283552904.9000,1.708652,0.198153
2019-05-08,38.4157606000,38.2670213400,39.0671359800,37.8002878000,3499581,261613986.3700,1.610901,-1.634803
2019-05-09,37.9541560000,37.2873938000,38.5132104600,37.2514912200,4813423,353504942.6800,2.215679,-2.559983
2019-05-10,37.6874511200,38.0054454000,38.2054740600,36.2718636800,5407424,396995566.0800,2.489105,1.925724
2019-05-13,37.4669067000,36.7180814600,37.5746144400,36.5488264400,4632721,334093982.6200,2.132499,-3.387317
2019-05-14,36.8873364800,37.0104310400,37.5438408000,36.8822075400,4332993,313815476.7000,1.994531,0.796211
2019-05-15,37.1848150000,38.4567921200,38.5439841000,37.1848150000,6619534,491578062.8600,3.047054,3.907981
2019-05-16,38.3644712000,38.1234110200,38.3849869600,37.9028666000,3737156,277622386.8400,1.720260,-0.866900
2019-05-17,38.3183107400,37.0565915000,38.3183107400,36.8873364800,3600307,263549587.8700,1.657266,-2.798334
2019-05-20,36.6052447800,35.7435828600,36.9693995200,34.8203736600,4523747,315226938.0300,2.082337,-3.543249
2019-05-21,36.0154166800,35.9795141000,36.5077949200,35.8410327200,3194938,225101966.3600,1.470670,0.660065
2019-05-22,36.2718636800,35.5794567800,36.3744424800,35.5179095000,2782387,194769381.7400,1.280767,-1.111901
2019-05-23,35.2871072000,34.6100871200,35.5179095000,34.5177662000,4401686,298347370.1900,2.026151,-2.724520
2019-05-24,34.7844710800,34.7998579000,34.9793708000,34.3587690600,2931112,198625492.2400,1.349227,0.548303
2019-05-27,34.8716630600,35.4922648000,35.7179381600,34.7126659200,4369021,300432177.9000,2.011115,1.989681
2019-05-28,35.4922648000,36.8668207200,36.8668207200,35.2871072000,5318129,372556045.8000,2.448001,3.872833
2019-05-29,36.0102877400,36.1949295800,36.5642132600,35.9282247000,3295113,232757105.2500,1.516782,-1.822479
2019-05-30,36.1538980600,35.8051301400,36.1538980600,35.3383966000,2872644,199994014.4100,1.322314,-1.076948
2019-05-31,36.0564482000,35.6153593600,36.1436401800,35.5743278400,2516679,175685319.6700,1.158459,-0.530003
2019-06-03,35.1845284000,34.9588550400,35.7333249800,34.8767920000,3252837,223503068.2800,1.497321,-1.843316
2019-06-04,35.0819496000,34.2972217800,35.0819496000,34.2613192000,3166678,213131577.3100,1.457661,-1.892607
2019-06-05,34.5536687800,35.4255885800,35.5691989000,34.5485398400,5009314,343503184.7900,2.305850,3.289961
2019-06-06,35.2922361400,34.3331243600,35.3332676600,34.1895140400,3748486,252839103.4200,1.725475,-3.083824
2019-06-10,34.7998579000,34.6716344000,36.0410613800,34.3177375400,8845244,608130669.5300,4.071576,0.985952
2019-06-11,32.8354738800,34.9742418600,35.3589123600,32.8252160000,24107111,1598113764.0500,2.013866,0.872787
2019-06-12,34.5023793800,35.2101731000,35.6461330000,34.5023793800,15350806,1051599152.0200,1.282380,0.674584
2019-06-13,35.1845284000,36.4206029400,37.0617204400,34.8255026000,21548752,1517836884.0300,1.800145,3.437728
