date,open,close,high,low,volume,amount,turn,pctChg
2001-11-21,4.6262726800,4.5871553800,4.6288805000,4.5506459000,511442,17957628.0000,0.715303,-0.565293
2001-11-22,4.5923710200,4.5793319200,4.6028023000,4.5519498100,419879,14713840.0000,0.587243,-0.170555
2001-11-23,4.5649889100,4.5610771800,4.5962827500,4.5349989800,396090,13866447.0000,0.553972,-0.398632
2001-11-26,4.5636850000,4.5128325100,4.5636850000,4.4984895000,310099,10749495.0000,0.433705,-1.057744
2001-11-27,4.5089207800,4.5636850000,4.5728123700,4.5089207800,256948,8954894.0000,0.359368,1.126840
2001-11-28,4.5702045500,4.5702045500,4.6145374900,4.5506459000,377362,13256608.0000,0.527779,0.142855
2001-11-29,4.5649889100,4.5415185300,4.5897632000,4.5389107100,304618,10658762.0000,0.426039,-0.627667
2001-11-30,4.5415185300,4.6080179400,4.6223609500,4.5376068000,407097,14292950.0000,0.569366,1.464250
2001-12-03,4.6093218500,4.7162424700,4.7292815700,4.6080179400,1603705,57741700.0000,2.242944,2.348608
2001-12-04,4.7266737500,4.7214581100,4.7292815700,4.6693017100,689499,24859860.0000,0.964334,0.110591
2001-12-05,4.8244670000,4.6940760000,4.8244670000,4.6888603600,1502835,54737513.0000,2.101867,-0.579948
2001-12-06,4.6810369000,4.7018994600,4.7331933000,4.6679978000,637222,23004767.0000,0.891220,0.166670
2001-12-07,4.7071151000,4.6758212600,4.7201542000,4.6679978000,390820,14031912.0000,0.546601,-0.554633
2001-12-10,4.6940760000,4.6927720900,4.7045072800,4.6562626100,416156,14941666.0000,0.582036,0.362524
2001-12-11,4.6940760000,4.6471352400,4.6940760000,4.6432235100,358002,12821499.0000,0.500702,-0.972499
2001-12-12,4.6419196000,4.6640860700,4.7071151000,4.6419196000,463267,16611472.0000,0.647926,0.364762
2001-12-13,4.6432235100,4.5975866600,4.6901642700,4.5897632000,354045,12580276.0000,0.495168,-1.425782
2001-12-14,4.5662928200,4.5897632000,4.6288805000,4.5662928200,284125,10026619.0000,0.397378,-0.170158
2001-12-17,4.5780280100,4.6106257600,4.6432235100,4.5702045500,441389,15611050.0000,0.617327,0.454545
2001-12-18,4.6262726800,4.6810369000,4.6888603600,4.5767241000,482120,17167382.0000,0.674294,1.527152
2001-12-19,4.6810369000,4.6888603600,4.7579675900,4.6458313300,962001,34761229.0000,1.345456,0.167124
2001-12-20,4.6810369000,4.5323911600,4.6810369000,4.5180481500,1136223,39988830.0000,1.589123,-3.337044
2001-12-21,4.5245677000,4.6771251700,4.6901642700,4.5245677000,813504,28861442.0000,1.137768,3.193327
2001-12-24,4.6927720900,4.7488402200,4.8570647500,4.6693017100,2725079,99947172.0000,3.811299,1.533313
2001-12-25,4.7527519500,4.7592715000,4.7879575200,4.6875564500,1218260,44420025.0000,1.703860,0.219665
2001-12-26,4.7644871400,4.8492412900,4.8570647500,4.7071151000,1680952,62127143.0000,2.350982,1.890407
2001-12-27,4.8531530200,4.8661921200,4.9339954400,4.8140357200,2328478,87052679.0000,3.256613,0.349559
2001-12-28,4.8635843000,4.8635843000,4.9027016000,4.8088200800,1227932,45692306.0000,1.717387,-0.053592
2001-12-31,4.9118289700,5.0265730500,5.1243663000,4.8844468600,5219541,202281565.0000,7.300057,3.351206
2002-01-04,5.0487395200,4.8961820500,5.0591708000,4.8831429500,2910962,111030307.0000,4.071276,-2.594034
2002-01-07,4.8440256500,4.8701038500,4.8896625000,4.7827418800,1894295,70279717.0000,2.649364,-0.532625
2002-01-08,4.8244670000,4.7710066900,4.9013976900,4.7566636800,1328664,48947614.0000,1.858271,-2.034801
2002-01-09,4.7592715000,4.8075161700,4.8479373800,4.7397128500,1060682,38912708.0000,1.483471,0.765233
2002-01-10,4.8218591800,4.8557608400,4.8753194900,4.7397128500,1881555,69093753.0000,2.631545,1.003533
2002-01-11,4.8257709100,4.7005955500,4.8427217400,4.6940760000,1183475,43306414.0000,1.655210,-3.195495
2002-01-14,4.6549587000,4.7071151000,4.7462324000,4.6197531300,1871851,67196713.0000,2.617973,0.138694
2002-01-15,4.6914681800,4.7644871400,4.8309865500,4.6823408100,1824741,66666866.0000,2.552085,1.218843
2002-01-16,4.7566636800,4.7397128500,4.8205552700,4.6158414000,1397433,50700232.0000,1.954452,-0.519985
2002-01-17,4.7201542000,4.5715084600,4.7579675900,4.5245677000,2418031,85418339.0000,3.381862,-3.548823
2002-01-18,4.5376068000,4.7788301500,4.8088200800,4.5245677000,3226208,116437266.0000,4.512179,4.535083
2002-01-21,4.7331933000,4.6771251700,4.7723106000,4.6393117800,1575593,56764193.0000,2.203627,-2.128247
2002-01-22,4.6679978000,4.7514480400,4.8179474500,4.6679978000,1348567,49186214.0000,1.886108,1.589071
2002-01-23,4.7788301500,4.9053094200,4.9092211500,4.7201542000,2333648,86396947.0000,3.263843,3.238201
2002-01-24,4.8714077600,4.8622803900,4.9379071700,4.7983888000,2661580,99483236.0000,3.722490,-0.877188
2002-01-25,4.8557608400,4.8375061000,4.8987898700,4.7983888000,1394112,51685502.0000,1.949807,-0.509527
2002-01-28,4.8244670000,4.6275765900,4.8622803900,4.6028023000,2166782,77886073.0000,3.030464,-4.339614
2002-01-29,4.5897632000,4.6497430600,4.7201542000,4.5610771800,1187200,42283085.0000,1.660420,0.479003
2002-01-30,4.6419196000,4.6393117800,4.7305854800,4.5897632000,841922,30030708.0000,1.177513,-0.224335
2002-01-31,4.6940760000,4.9027016000,4.9548580000,4.6940760000,4082830,152780902.0000,5.710252,5.677337
2002-02-01,4.8896625000,4.8322904600,4.9522501800,4.8114279000,1734503,64926556.0000,2.425878,-1.436163
2002-02-04,4.8479373800,4.9444267200,4.9744166500,4.8244670000,1651019,62395237.0000,2.309117,2.320552
2002-02-05,4.9457306300,4.9418189000,5.0435238800,4.9066133300,1119573,42691507.0000,1.565836,-0.052734
2002-02-06,4.9366032600,4.8479373800,4.9692010100,4.8362021900,966854,36137656.0000,1.352243,-1.899739
2002-02-07,4.8479373800,4.8779273100,4.9444267200,4.8401139200,668817,25158901.0000,0.935408,0.618611
2002-02-08,4.9027016000,4.9092211500,4.9809362000,4.9000937800,1256931,47643920.0000,1.757945,0.641544
2002-02-25,4.9092211500,4.9092211500,4.9092211500,4.9092211500,0,0.0000,,0.000000
2002-02-26,4.9535540900,4.9248680700,5.0200535000,4.8831429500,1481599,56234511.0000,2.072166,0.318722
2002-02-27,4.9352993500,4.9457306300,4.9678971000,4.8896625000,829081,31387541.0000,1.159554,0.423616
2002-02-28,4.9548580000,4.9548580000,5.0148378600,4.9261719800,1250698,47786791.0000,1.749228,0.184550
2002-03-01,4.9483384500,4.8753194900,4.9744166500,4.8505452000,742145,27907358.0000,1.037965,-1.605265
2002-03-04,4.8701038500,4.9600736400,4.9652892800,4.8401139200,522485,19593096.0000,0.730748,1.738437
2002-03-05,4.9626814600,5.0317886900,5.0982881000,4.9366032600,2218887,85787001.0000,3.103338,1.445844
2002-03-06,5.0591708000,5.0017987600,5.0956802800,4.9574658200,1862014,71904848.0000,2.604215,-0.596008
2002-03-07,4.9809362000,5.0200535000,5.0330926000,4.9613775500,1361602,52163426.0000,1.904338,0.364962
2002-03-08,5.0265730500,5.1673953300,5.1869539800,5.0265730500,3532681,137988821.0000,4.940813,2.935068
2002-03-11,5.1752187900,5.1439249500,5.1752187900,5.0943763700,1760600,69191402.0000,2.462378,-0.454202
2002-03-12,5.1439249500,5.0200535000,5.1439249500,5.0200535000,1725185,66875879.0000,2.412846,-2.408113
2002-03-13,4.9952792100,4.9861518400,5.0591708000,4.9796322900,779399,29935169.0000,1.090069,-0.675320
2002-03-14,4.9692010100,5.0357004200,5.0461317000,4.9613775500,638774,24487493.0000,0.893390,0.993717
2002-03-15,4.9574658200,4.9444267200,5.0722099000,4.9352993500,1189288,45551718.0000,1.663340,-1.812534
2002-03-18,4.9705049200,4.9548580000,5.0591708000,4.9418189000,607027,23162182.0000,0.848989,0.210975
2002-03-19,4.9678971000,5.0526512500,5.0696020800,4.9574658200,677404,26123110.0000,0.947418,1.973684
2002-03-20,5.0591708000,5.0813372700,5.1504445000,5.0461317000,1503133,58767953.0000,2.102284,0.567745
2002-03-21,5.1243663000,5.0748177200,5.1582679600,5.0409160600,1503721,58789396.0000,2.103106,-0.128312
2002-03-22,5.0748177200,5.0252691400,5.0852490000,5.0096222200,797276,30733685.0000,1.115071,-0.976355
2002-03-25,5.0187495900,5.0565629800,5.0722099000,4.9939753000,431507,16693141.0000,0.603506,0.622724
2002-03-26,5.0461317000,4.9809362000,5.0591708000,4.9705049200,623909,23950585.0000,0.872600,-1.495611
2002-03-27,4.9744166500,4.9678971000,5.0148378600,4.9431228100,499101,19022433.0000,0.698043,-0.261786
2002-03-28,4.9561619100,4.9561619100,4.9913674800,4.9548580000,529157,20150615.0000,0.740080,-0.236221
2002-03-29,4.9548580000,4.8583686600,4.9613775500,4.8375061000,1062547,39865325.0000,1.486080,-1.973165
2002-04-01,4.8453295600,4.9027016000,4.9274758900,4.8401139200,276605,10386559.0000,0.386860,0.912507
2002-04-02,4.9040055100,4.8270748200,4.9235641600,4.7996927100,732933,27163339.0000,1.025081,-1.542548
2002-04-03,4.8270748200,4.8218591800,4.8635843000,4.8009966200,601945,22255856.0000,0.841881,-0.108052
2002-04-04,4.8205552700,4.9000937800,4.9027016000,4.7605754100,516143,19068025.0000,0.721878,1.622505
2002-04-05,4.9261719800,4.8609764800,4.9470345400,4.8375061000,304685,11402145.0000,0.426133,-0.798305
2002-04-08,4.8635843000,4.8244670000,4.8766234000,4.8179474500,230046,8539346.0000,0.321743,-0.751070
2002-04-09,4.8244670000,4.8805351300,4.8896625000,4.8088200800,329157,12257478.0000,0.460359,1.162163
2002-04-10,4.8805351300,4.8870546800,4.9248680700,4.8505452000,342383,12828309.0000,0.478857,0.133581
2002-04-11,4.8883585900,4.8883585900,4.9392110800,4.8779273100,679799,25576043.0000,0.950768,0.026687
2002-04-12,4.9053094200,4.9548580000,4.9835440200,4.8922703200,451928,17168808.0000,0.632067,1.360358
2002-04-15,5.0148378600,4.9405149900,5.0200535000,4.9027016000,292594,11085699.0000,0.409222,-0.289475
2002-04-16,4.9392110800,4.9887596600,4.9939753000,4.9392110800,603615,23013458.0000,0.844217,0.976508
2002-04-17,5.0200535000,4.8218591800,5.0200535000,4.8049083500,1321928,48993045.0000,1.848850,-3.345527
2002-04-18,4.8244670000,4.7449284900,4.8492412900,4.7436245800,853815,31299469.0000,1.194147,-1.595457
2002-04-19,4.7449284900,4.7227620200,4.7527519500,4.6797329900,885432,31912486.0000,1.238366,-0.467156
2002-04-22,4.6940760000,4.7188502900,4.7462324000,4.6810369000,411365,14831735.0000,0.575336,-0.082834
2002-04-23,4.7188502900,4.6314883200,4.7188502900,4.6301844100,408822,14622595.0000,0.571779,-1.851335
2002-04-24,4.6288805000,4.5949788400,4.6784290800,4.5845475600,505088,17876338.0000,0.706417,-0.788285
2002-04-25,4.5767241000,4.6301844100,4.6523508800,4.5767241000,259676,9206508.0000,0.363183,0.766165
2002-04-26,4.6288805000,4.6966838200,4.7045072800,4.6158414000,238123,8537641.0000,0.333039,1.436221
2002-04-29,4.7201542000,4.7397128500,4.8244670000,4.7201542000,466521,17015082.0000,0.652477,0.916152
2002-04-30,4.7566636800,4.7201542000,4.7723106000,4.6875564500,597847,21592851.0000,0.836150,-0.412648
2002-05-08,4.7344972100,4.7266737500,4.7592715000,4.6966838200,170049,6152534.0000,0.237831,0.138119
2002-05-09,4.6940760000,4.6979877300,4.7527519500,4.6940760000,171221,6186437.0000,0.239470,-0.606900
2002-05-10,4.7005955500,4.6497430600,4.7110268300,4.6484391500,268850,9625820.0000,0.376014,-1.026919
2002-05-13,4.6380078700,4.6158414000,4.6549587000,4.6132335800,283074,10033864.0000,0.395908,-0.729104
2002-05-14,4.6158414000,4.6262726800,4.7566636800,4.5910671100,507003,18159637.0000,0.709095,0.225983
2002-05-15,4.6523508800,4.6080179400,4.6536547900,4.5897632000,224430,7948908.0000,0.313888,-0.394587
2002-05-16,4.5962827500,4.5584693600,4.6106257600,4.5519498100,554983,19465458.0000,0.776200,-1.075272
2002-05-17,4.5493419900,4.5689006400,4.6406156900,4.5310872500,385968,13508333.0000,0.539815,0.228838
2002-05-20,4.5623810900,4.4997934100,4.5623810900,4.4984895000,335369,11623861.0000,0.469048,-1.512564
2002-05-21,4.6340961400,4.5675967300,4.6340961400,4.5506459000,570700,20081800.0000,0.798182,1.506811
2002-05-22,4.5767241000,4.5662928200,4.6262726800,4.5571654500,297406,10442708.0000,0.415952,-0.028542
2002-05-23,4.6784290800,4.5897632000,4.6784290800,4.5767241000,161990,5705093.0000,0.226559,0.513993
2002-05-24,4.5649889100,4.5493419900,4.5897632000,4.5219598800,240735,8401313.0000,0.336692,-0.880686
2002-05-27,4.5636850000,4.5780280100,4.6080179400,4.5493419900,165326,5801250.0000,0.231225,0.630557
2002-05-28,4.5897632000,4.5845475600,4.6354000500,4.5767241000,261490,9258306.0000,0.365720,0.142407
2002-05-29,4.5910671100,4.5336950700,4.6132335800,4.5193520600,268474,9340641.0000,0.375488,-1.109213
2002-05-30,4.5480380800,4.5454302600,4.5715084600,4.5115286000,196225,6813508.0000,0.274441,0.258844
2002-05-31,4.5636850000,4.5571654500,4.5845475600,4.5376068000,180610,6326360.0000,0.252601,0.258176
2002-06-03,4.5506459000,4.5545576300,4.5649889100,4.4997934100,229022,7966689.0000,0.320310,-0.057226
2002-06-04,4.5506459000,4.4984895000,4.5636850000,4.4332940000,197600,6831604.0000,0.276364,-1.231034
2002-06-05,4.4984895000,4.4789308500,4.4984895000,4.4463331000,222475,7636262.0000,0.311154,-0.434787
2002-06-06,4.4828425800,4.5623810900,4.6249687700,4.4463331000,575740,19928860.0000,0.805231,1.863183
2002-06-07,4.5376068000,4.5532537200,4.5845475600,4.5128325100,362216,12686067.0000,0.506596,-0.200067
2002-06-10,4.5636850000,4.5167442400,4.5702045500,4.4997934100,183253,6371263.0000,0.256298,-0.801829
2002-06-11,4.5310872500,4.5402146200,4.5662928200,4.5180481500,153920,5368576.0000,0.215273,0.519631
2002-06-12,4.5376068000,4.5780280100,4.5793319200,4.5050090500,208220,7240715.0000,0.291217,0.832857
2002-06-13,4.5767241000,4.5506459000,4.6028023000,4.5480380800,162300,5701623.0000,0.226993,-0.598118
2002-06-14,4.5506459000,4.5180481500,4.5897632000,4.5115286000,94711,3289645.0000,0.132463,-0.716332
2002-06-17,4.5050090500,4.5180481500,4.5193520600,4.4724113000,135810,4678657.0000,0.189944,0.000000
2002-06-18,4.5245677000,4.5597732700,4.5741162800,4.5232637900,163699,5721280.0000,0.228950,0.923520
2002-06-19,4.5506459000,4.5284794300,4.5636850000,4.5245677000,83350,2900266.0000,0.116573,-0.686307
2002-06-20,4.5610771800,4.5480380800,4.5702045500,4.5323911600,131920,4609083.0000,0.184503,0.431908
2002-06-21,4.5636850000,4.6275765900,4.6549587000,4.5480380800,426651,15107102.0000,0.596715,1.748855
2002-06-24,5.0904646400,4.9783283800,5.0904646400,4.8244670000,6125441,234474989.0000,8.567050,7.579596
2002-06-25,4.9783283800,4.9783283800,4.9783283800,4.9783283800,0,0.0000,,0.000000
2002-06-26,4.8609764800,4.8049083500,4.8766234000,4.7670949600,1542300,56971879.0000,2.157063,-3.483504
2002-06-27,4.8114279000,4.7957809800,4.8479373800,4.7723106000,558178,20574559.0000,0.780669,-0.189959
2002-06-28,4.7853497000,4.8283787300,4.8740155800,4.7853497000,1076373,39735942.0000,1.505417,0.679717
2002-07-01,4.8348982800,4.7983888000,4.8883585900,4.7957809800,432000,16032014.0000,0.604196,-0.620000
2002-07-02,4.7983888000,4.7918692500,4.7983888000,4.7697027800,393507,14439880.0000,0.550359,-0.140000
2002-07-03,4.7918692500,4.7801340600,4.8049083500,4.7592715000,533312,19520104.0000,0.745891,-0.240000
2002-07-04,4.7827418800,4.7032033700,4.7853497000,4.6940760000,666987,24199148.0000,0.932849,-1.610000
2002-07-05,4.7018994600,4.7149385600,4.7175463800,4.6940760000,681567,24596151.0000,0.953241,0.250000
2002-07-08,4.7175463800,4.7162424700,4.7540558600,4.7071151000,319272,11563090.0000,0.446534,0.030000
2002-07-09,4.7175463800,4.7097229200,4.7253698400,4.6979877300,352323,12721871.0000,0.492759,-0.140000
2002-07-10,4.7097229200,4.6575665200,4.7253698400,4.6484391500,462279,16561215.0000,0.646544,-1.110000
2002-07-11,4.6458313300,4.6849486300,4.7266737500,4.6458313300,235761,8471292.0000,0.329736,0.590000
2002-07-12,4.6927720900,4.6979877300,4.7175463800,4.6679978000,158849,5724883.0000,0.222166,0.280000
2002-07-15,4.6953799100,4.6823408100,4.7149385600,4.6810369000,130858,4708941.0000,0.183018,-0.330000
2002-07-16,4.6523508800,4.6810369000,4.7110268300,4.6523508800,231649,8339593.0000,0.323985,-0.030000
2002-07-17,4.6875564500,4.6810369000,4.6940760000,4.6484391500,134219,4803760.0000,0.187719,0.000000
2002-07-18,4.7005955500,4.7253698400,4.7579675900,4.6940760000,589389,21394400.0000,0.824320,0.950000
2002-07-19,4.7423206700,4.7449284900,4.7540558600,4.7279776600,251689,9151205.0000,0.352013,0.410000
2002-07-22,4.7827418800,4.7462324000,4.7853497000,4.7371050300,610357,22267992.0000,0.853646,0.030000
2002-07-23,4.7527519500,4.7266737500,4.7527519500,4.6953799100,290158,10500988.0000,0.405815,-0.410000
2002-07-24,4.7331933000,4.7462324000,4.7579675900,4.7071151000,466387,16952456.0000,0.652290,0.410000
2002-07-25,4.7549619300,4.7112180300,4.7841245300,4.6820554300,170042,5497155.0000,0.216201,-0.740000
2002-07-26,4.7389225000,4.6849716900,4.7389225000,4.6762229100,155824,5017641.0000,0.198123,-0.557104
2002-07-29,4.6951786000,4.6208139700,4.7068436400,4.6047745400,255748,8122111.0000,0.325172,-1.370000
2002-07-30,4.6193558400,4.5960257600,4.6295627500,4.5901932400,344596,10878707.0000,0.438139,-0.540000
2002-07-31,4.5960257600,4.5668631600,4.6222721000,4.5566562500,257985,8116149.0000,0.328017,-0.630000
2002-08-01,4.5610306400,4.5551981200,4.5916513700,4.5420749500,200089,6261720.0000,0.254404,-0.260000
2002-08-02,4.5639469000,4.5829025900,4.6339371400,4.5274936500,125388,3927364.0000,0.159425,0.610000
2002-08-05,4.5843607200,4.5668631600,4.5931095000,4.5566562500,107812,3381678.0000,0.137078,-0.350000
2002-08-06,4.5668631600,4.5814444600,4.6047745400,4.5522818600,209237,6575058.0000,0.266036,0.320000
2002-08-07,4.5829025900,4.5814444600,4.5931095000,4.5712375500,135579,4259610.0000,0.172383,0.000000
2002-08-08,4.5814444600,4.5624887700,4.6033164100,4.5493656000,126460,3969885.0000,0.160788,-0.410000
2002-08-09,4.5508237300,4.5172867400,4.5712375500,4.5114542200,249020,7741685.0000,0.316618,-0.990000
2002-08-12,4.4910404000,4.4618778000,4.5027054400,4.4618778000,225050,6900600.0000,0.286141,-1.230000
2002-08-13,4.4764591000,4.4618778000,4.4764591000,4.4327152000,170413,5204223.0000,0.216673,0.000000
2002-08-14,4.5172867400,4.5172867400,4.5172867400,4.4618778000,247246,7621220.0000,0.314362,1.240000
2002-08-15,4.5172867400,4.4852078800,4.5172867400,4.4837497500,125955,3886298.0000,0.160146,-0.710000
2002-08-16,4.4472965000,4.4910404000,4.5012473100,4.4181339000,224098,6857222.0000,0.284931,0.130000
2002-08-19,4.4895822700,4.4706265800,4.5056217000,4.4633359300,110896,3407937.0000,0.140999,-0.450000
2002-08-20,4.4604196700,4.5056217000,4.5187448700,4.4604196700,237211,7316845.0000,0.301603,0.780000
2002-08-21,4.5202030000,4.5056217000,4.5202030000,4.4866660100,169451,5229829.0000,0.215449,0.000000
2002-08-22,4.5202030000,4.5464493400,4.5741538100,4.5056217000,422034,13173485.0000,0.536598,0.910000
2002-08-23,4.5420749500,4.5537399900,4.5712375500,4.5420749500,243141,7592485.0000,0.309143,0.160000
2002-08-26,4.5420749500,4.4808334900,4.5420749500,4.4750009700,263149,8109133.0000,0.334582,-1.600000
2002-08-27,4.4808334900,4.4983310500,4.5056217000,4.4618778000,258441,7938100.0000,0.328596,0.390000
2002-08-28,4.5041635700,4.4560452800,4.5377005600,4.4472965000,376582,11550533.0000,0.478807,-0.940000
2002-08-29,4.4545871500,4.4458383700,4.4735428400,4.4400058500,289937,8846652.0000,0.368642,-0.230000
2002-08-30,4.4560452800,4.4429221100,4.4560452800,4.4356314600,188668,5751168.0000,0.239883,-0.070000
2002-09-02,4.4400058500,4.4327152000,4.4472965000,4.4254245500,234130,7119903.0000,0.297686,-0.230000
2002-09-03,4.4327152000,4.4662521900,4.5027054400,4.4327152000,227701,6981608.0000,0.289512,0.760000
2002-09-04,4.4662521900,4.4604196700,4.4895822700,4.4356314600,178869,5457397.0000,0.227424,-0.130000
2002-09-05,4.4502127600,4.4181339000,4.4502127600,4.4181339000,289369,8795149.0000,0.367920,-0.950000
2002-09-06,4.4254245500,4.4254245500,4.4414639800,4.4035526000,185962,5634774.0000,0.236442,0.170000
2002-09-09,4.4181339000,4.3845969100,4.4254245500,4.3773062600,261390,7873842.0000,0.332346,-0.920000
2002-09-10,4.3743900000,4.3160648000,4.3889713000,4.2985672400,805712,23941530.0000,1.024427,-1.560000
2002-09-11,4.2956509800,4.2431583000,4.3160648000,4.1702518000,984529,28552916.0000,1.251785,-1.690000
